y	x	variable1	Zona	ErrorConEfecto	Disenio	Franja	AsigTrat	FranjaRep	MiRto
333.333333333333	0	78.6456491526372	0	78.6456491526372	DFR	Franja_333	210	FranjaRep_1	79.5625981219011
333.333333333333	14.2857142857143	77.8768585196321	0	77.8768585196321	DFR	Franja_333	210	FranjaRep_1	78.793807488896
333.333333333333	28.5714285714286	83.1940383413291	0	83.1940383413291	DFR	Franja_333	210	FranjaRep_1	84.110987310593
333.333333333333	42.8571428571429	81.7591590325889	0	81.7591590325889	DFR	Franja_333	210	FranjaRep_1	82.6761080018528
333.333333333333	57.1428571428571	82.459528518083	0	82.459528518083	DFR	Franja_333	210	FranjaRep_1	83.3764774873468
333.333333333333	71.4285714285714	83.0058715289483	0	83.0058715289483	DFR	Franja_333	210	FranjaRep_1	83.9228204982122
333.333333333333	85.7142857142857	78.5547627428536	0	78.5547627428536	DFR	Franja_333	210	FranjaRep_1	79.4717117121175
333.333333333333	100	81.5558462024847	0	81.5558462024847	DFR	Franja_333	210	FranjaRep_1	82.4727951717486
333.333333333333	114.285714285714	80.4648512680156	0	80.4648512680156	DFR	Franja_333	210	FranjaRep_1	81.3818002372795
333.333333333333	128.571428571429	81.1168032016208	0	81.1168032016208	DFR	Franja_333	210	FranjaRep_1	82.0337521708847
333.333333333333	142.857142857143	80.4836432449709	0	80.4836432449709	DFR	Franja_333	210	FranjaRep_1	81.4005922142348
333.333333333333	157.142857142857	78.8844228058287	0	78.8844228058287	DFR	Franja_333	210	FranjaRep_1	79.8013717750925
333.333333333333	171.428571428571	81.3807909601007	0	81.3807909601007	DFR	Franja_333	210	FranjaRep_1	82.2977399293645
333.333333333333	185.714285714286	83.5499509852142	0	83.5499509852142	DFR	Franja_333	210	FranjaRep_1	84.4668999544781
333.333333333333	200	81.949572758609	0	81.949572758609	DFR	Franja_333	210	FranjaRep_1	82.8665217278729
333.333333333333	214.285714285714	77.7669647748982	0	77.7669647748982	DFR	Franja_333	210	FranjaRep_1	78.6839137441621
333.333333333333	228.571428571429	77.8485647556923	0	77.8485647556923	DFR	Franja_333	210	FranjaRep_1	78.7655137249562
333.333333333333	242.857142857143	82.653044096637	0	82.653044096637	DFR	Franja_333	210	FranjaRep_1	83.5699930659009
333.333333333333	257.142857142857	82.0348450785879	0	82.0348450785879	DFR	Franja_333	210	FranjaRep_1	82.9517940478518
333.333333333333	271.428571428571	81.1460774542036	0	81.1460774542036	DFR	Franja_333	210	FranjaRep_1	82.0630264234675
333.333333333333	285.714285714286	84.0541737312588	0	84.0541737312588	DFR	Franja_333	210	FranjaRep_1	84.9711227005227
333.333333333333	300	80.6370066713379	0	80.6370066713379	DFR	Franja_333	210	FranjaRep_1	81.5539556406018
333.333333333333	314.285714285714	78.5096148658814	0	78.5096148658814	DFR	Franja_333	210	FranjaRep_1	79.4265638351453
333.333333333333	328.571428571429	79.9099164167836	0	79.9099164167836	DFR	Franja_333	210	FranjaRep_1	80.8268653860475
333.333333333333	342.857142857143	79.6599779687106	0	79.6599779687106	DFR	Franja_333	210	FranjaRep_1	80.5769269379745
333.333333333333	357.142857142857	78.3305286224531	0	78.3305286224531	DFR	Franja_333	210	FranjaRep_1	79.247477591717
333.333333333333	371.428571428571	79.2357322632715	0	79.2357322632715	DFR	Franja_333	210	FranjaRep_1	80.1526812325354
333.333333333333	385.714285714286	84.7191854753866	0	84.7191854753866	DFR	Franja_333	210	FranjaRep_1	85.6361344446505
333.333333333333	400	82.8125237335328	0	82.8125237335328	DFR	Franja_333	210	FranjaRep_1	83.7294727027967
333.333333333333	414.285714285714	82.7799851049892	0	82.7799851049892	DFR	Franja_333	210	FranjaRep_1	83.6969340742531
333.333333333333	428.571428571429	82.312279246398	0	82.312279246398	DFR	Franja_333	210	FranjaRep_1	83.2292282156619
333.333333333333	442.857142857143	81.8392460355243	0	81.8392460355243	DFR	Franja_333	210	FranjaRep_1	82.7561950047882
333.333333333333	457.142857142857	83.3108225704161	0	83.3108225704161	DFR	Franja_333	210	FranjaRep_1	84.22777153968
333.333333333333	471.428571428571	77.221604409284	0	77.221604409284	DFR	Franja_333	210	FranjaRep_1	78.1385533785479
333.333333333333	485.714285714286	81.6697069105331	0	81.6697069105331	DFR	Franja_333	210	FranjaRep_1	82.586655879797
333.333333333333	500	79.2140993274154	0	79.2140993274154	DFR	Franja_333	210	FranjaRep_1	80.1310482966793
333.333333333333	514.285714285714	82.4759834619847	24.6	107.075983461985	DFR	Franja_333	210	FranjaRep_1	125.557332431249
333.333333333333	528.571428571429	83.5390220187111	24.6	108.139022018711	DFR	Franja_333	210	FranjaRep_1	126.620370987975
333.333333333333	542.857142857143	83.8048492695389	24.6	108.404849269539	DFR	Franja_333	210	FranjaRep_1	126.886198238803
333.333333333333	557.142857142857	81.8069537199013	24.6	106.406953719901	DFR	Franja_333	210	FranjaRep_1	124.888302689165
333.333333333333	571.428571428571	83.1012423105973	24.6	107.701242310597	DFR	Franja_333	210	FranjaRep_1	126.182591279861
333.333333333333	585.714285714286	79.7495600143436	24.6	104.349560014344	DFR	Franja_333	210	FranjaRep_1	122.830908983607
333.333333333333	600	80.4545623159906	24.6	105.054562315991	DFR	Franja_333	210	FranjaRep_1	123.535911285254
333.333333333333	614.285714285714	78.8762855978611	24.6	103.476285597861	DFR	Franja_333	210	FranjaRep_1	121.957634567125
333.333333333333	628.571428571429	79.3572718457145	24.6	103.957271845714	DFR	Franja_333	210	FranjaRep_1	122.438620814978
333.333333333333	642.857142857143	78.5905202170033	24.6	103.190520217003	DFR	Franja_333	210	FranjaRep_1	121.671869186267
333.333333333333	657.142857142857	79.8483922240517	24.6	104.448392224052	DFR	Franja_333	210	FranjaRep_1	122.929741193316
333.333333333333	671.428571428571	79.0043219111742	24.6	103.604321911174	DFR	Franja_333	210	FranjaRep_1	122.085670880438
333.333333333333	685.714285714286	81.5390203428342	24.6	106.139020342834	DFR	Franja_333	210	FranjaRep_1	124.620369312098
333.333333333333	700	82.2630174156603	24.6	106.86301741566	DFR	Franja_333	210	FranjaRep_1	125.344366384924
333.333333333333	714.285714285714	82.0679801465923	24.6	106.667980146592	DFR	Franja_333	210	FranjaRep_1	125.149329115856
333.333333333333	728.571428571429	78.2049520112779	24.6	102.804952011278	DFR	Franja_333	210	FranjaRep_1	121.286300980542
333.333333333333	742.857142857143	81.5029595440587	24.6	106.102959544059	DFR	Franja_333	210	FranjaRep_1	124.584308513323
333.333333333333	757.142857142857	82.2954367047713	24.6	106.895436704771	DFR	Franja_333	210	FranjaRep_1	125.376785674035
333.333333333333	771.428571428571	85.0938280075128	24.6	109.693828007513	DFR	Franja_333	210	FranjaRep_1	128.175176976777
333.333333333333	785.714285714286	85.3463781426841	24.6	109.946378142684	DFR	Franja_333	210	FranjaRep_1	128.427727111948
333.333333333333	800	84.2110916501432	24.6	108.811091650143	DFR	Franja_333	210	FranjaRep_1	127.292440619407
333.333333333333	814.285714285714	79.8243025683855	24.6	104.424302568385	DFR	Franja_333	210	FranjaRep_1	122.905651537649
333.333333333333	828.571428571429	82.0111114774492	24.6	106.611111477449	DFR	Franja_333	210	FranjaRep_1	125.092460446713
