y	x	variable1	Zona	ErrorConEfecto	Disenio	Franja	AsigTrat	FranjaRep	MiRto
333.333333333333	0	82.0572017420141	0	82.0572017420141	DFR	Franja_333	70	FranjaRep_1	87.9547969007425
333.333333333333	14.2857142857143	81.606183554179	0	81.606183554179	DFR	Franja_333	70	FranjaRep_1	87.5037787129074
333.333333333333	28.5714285714286	79.0004487172667	0	79.0004487172667	DFR	Franja_333	70	FranjaRep_1	84.8980438759951
333.333333333333	42.8571428571429	83.7097705148526	0	83.7097705148526	DFR	Franja_333	70	FranjaRep_1	89.607365673581
333.333333333333	57.1428571428571	81.3061929204361	0	81.3061929204361	DFR	Franja_333	70	FranjaRep_1	87.2037880791645
333.333333333333	71.4285714285714	78.8467165229905	0	78.8467165229905	DFR	Franja_333	70	FranjaRep_1	84.7443116817189
333.333333333333	85.7142857142857	79.2851756357418	0	79.2851756357418	DFR	Franja_333	70	FranjaRep_1	85.1827707944702
333.333333333333	100	79.0287100507365	0	79.0287100507365	DFR	Franja_333	70	FranjaRep_1	84.9263052094649
333.333333333333	114.285714285714	79.3406761003073	0	79.3406761003073	DFR	Franja_333	70	FranjaRep_1	85.2382712590358
333.333333333333	128.571428571429	77.1700589774159	0	77.1700589774159	DFR	Franja_333	70	FranjaRep_1	83.0676541361443
333.333333333333	142.857142857143	74.0884624453216	0	74.0884624453216	DFR	Franja_333	70	FranjaRep_1	79.98605760405
333.333333333333	157.142857142857	80.0299895866181	0	80.0299895866181	DFR	Franja_333	70	FranjaRep_1	85.9275847453465
333.333333333333	171.428571428571	78.9838306217134	0	78.9838306217134	DFR	Franja_333	70	FranjaRep_1	84.8814257804418
333.333333333333	185.714285714286	73.8727293444267	0	73.8727293444267	DFR	Franja_333	70	FranjaRep_1	79.7703245031551
333.333333333333	200	73.7457351214742	0	73.7457351214742	DFR	Franja_333	70	FranjaRep_1	79.6433302802026
333.333333333333	214.285714285714	77.5540082882011	0	77.5540082882011	DFR	Franja_333	70	FranjaRep_1	83.4516034469295
333.333333333333	228.571428571429	81.3397873954551	0	81.3397873954551	DFR	Franja_333	70	FranjaRep_1	87.2373825541835
333.333333333333	242.857142857143	83.8537572973518	0	83.8537572973518	DFR	Franja_333	70	FranjaRep_1	89.7513524560802
333.333333333333	257.142857142857	79.7070546459474	0	79.7070546459474	DFR	Franja_333	70	FranjaRep_1	85.6046498046758
333.333333333333	271.428571428571	81.4881821685003	0	81.4881821685003	DFR	Franja_333	70	FranjaRep_1	87.3857773272288
333.333333333333	285.714285714286	81.2124054007674	0	81.2124054007674	DFR	Franja_333	70	FranjaRep_1	87.1100005594958
333.333333333333	300	80.1423330186283	0	80.1423330186283	DFR	Franja_333	70	FranjaRep_1	86.0399281773568
333.333333333333	314.285714285714	81.3721455714855	0	81.3721455714855	DFR	Franja_333	70	FranjaRep_1	87.2697407302139
333.333333333333	328.571428571429	80.9233803354162	0	80.9233803354162	DFR	Franja_333	70	FranjaRep_1	86.8209754941446
333.333333333333	342.857142857143	84.0783599429399	0	84.0783599429399	DFR	Franja_333	70	FranjaRep_1	89.9759551016683
333.333333333333	357.142857142857	84.5588749284109	0	84.5588749284109	DFR	Franja_333	70	FranjaRep_1	90.4564700871393
333.333333333333	371.428571428571	80.9755622216147	0	80.9755622216147	DFR	Franja_333	70	FranjaRep_1	86.8731573803431
333.333333333333	385.714285714286	76.6069692811341	0	76.6069692811341	DFR	Franja_333	70	FranjaRep_1	82.5045644398625
333.333333333333	400	78.3660180720701	0	78.3660180720701	DFR	Franja_333	70	FranjaRep_1	84.2636132307985
333.333333333333	414.285714285714	78.1923410381233	0	78.1923410381233	DFR	Franja_333	70	FranjaRep_1	84.0899361968517
333.333333333333	428.571428571429	80.0390992090589	0	80.0390992090589	DFR	Franja_333	70	FranjaRep_1	85.9366943677873
333.333333333333	442.857142857143	80.8925237230717	0	80.8925237230717	DFR	Franja_333	70	FranjaRep_1	86.7901188818001
333.333333333333	457.142857142857	80.0018833056183	0	80.0018833056183	DFR	Franja_333	70	FranjaRep_1	85.8994784643467
333.333333333333	471.428571428571	82.0429344081268	0	82.0429344081268	DFR	Franja_333	70	FranjaRep_1	87.9405295668552
333.333333333333	485.714285714286	77.1410824040041	0	77.1410824040041	DFR	Franja_333	70	FranjaRep_1	83.0386775627325
333.333333333333	500	81.0550827469431	0	81.0550827469431	DFR	Franja_333	70	FranjaRep_1	86.9526779056715
333.333333333333	514.285714285714	79.810341533909	24.6	104.410341533909	DFR	Franja_333	70	FranjaRep_1	116.162736692637
333.333333333333	528.571428571429	79.4956093666378	24.6	104.095609366638	DFR	Franja_333	70	FranjaRep_1	115.848004525366
333.333333333333	542.857142857143	77.8621542594115	24.6	102.462154259412	DFR	Franja_333	70	FranjaRep_1	114.21454941814
333.333333333333	557.142857142857	80.4632373079154	24.6	105.063237307915	DFR	Franja_333	70	FranjaRep_1	116.815632466644
333.333333333333	571.428571428571	80.1154673965779	24.6	104.715467396578	DFR	Franja_333	70	FranjaRep_1	116.467862555306
333.333333333333	585.714285714286	79.0941307320656	24.6	103.694130732066	DFR	Franja_333	70	FranjaRep_1	115.446525890794
333.333333333333	600	79.3585968537987	24.6	103.958596853799	DFR	Franja_333	70	FranjaRep_1	115.710992012527
333.333333333333	614.285714285714	80.0491315025145	24.6	104.649131502514	DFR	Franja_333	70	FranjaRep_1	116.401526661243
333.333333333333	628.571428571429	81.3382836478102	24.6	105.93828364781	DFR	Franja_333	70	FranjaRep_1	117.690678806539
333.333333333333	642.857142857143	80.3794391632572	24.6	104.979439163257	DFR	Franja_333	70	FranjaRep_1	116.731834321986
333.333333333333	657.142857142857	79.2380013979558	24.6	103.838001397956	DFR	Franja_333	70	FranjaRep_1	115.590396556684
333.333333333333	671.428571428571	81.6777326279663	24.6	106.277732627966	DFR	Franja_333	70	FranjaRep_1	118.030127786695
333.333333333333	685.714285714286	78.4929175501901	24.6	103.09291755019	DFR	Franja_333	70	FranjaRep_1	114.845312708919
333.333333333333	700	75.8067770350586	24.6	100.406777035059	DFR	Franja_333	70	FranjaRep_1	112.159172193787
333.333333333333	714.285714285714	80.4395828391653	24.6	105.039582839165	DFR	Franja_333	70	FranjaRep_1	116.791977997894
333.333333333333	728.571428571429	80.5991247219305	24.6	105.19912472193	DFR	Franja_333	70	FranjaRep_1	116.951519880659
333.333333333333	742.857142857143	84.5686842965914	24.6	109.168684296591	DFR	Franja_333	70	FranjaRep_1	120.92107945532
333.333333333333	757.142857142857	82.6597182074784	24.6	107.259718207478	DFR	Franja_333	70	FranjaRep_1	119.012113366207
333.333333333333	771.428571428571	84.3923397193227	24.6	108.992339719323	DFR	Franja_333	70	FranjaRep_1	120.744734878051
333.333333333333	785.714285714286	79.8916384752514	24.6	104.491638475251	DFR	Franja_333	70	FranjaRep_1	116.24403363398
333.333333333333	800	81.2342937791594	24.6	105.834293779159	DFR	Franja_333	70	FranjaRep_1	117.586688937888
333.333333333333	814.285714285714	77.9777999433275	24.6	102.577799943328	DFR	Franja_333	70	FranjaRep_1	114.330195102056
333.333333333333	828.571428571429	80.826454980752	24.6	105.426454980752	DFR	Franja_333	70	FranjaRep_1	117.17885013948
333.333333333333	842.857142857143	79.1171880896768	24.6	103.717188089677	DFR	Franja_333	70	FranjaRep_1	115.469583248405
333.333333333333	857.142857142857	74.5753454081484	24.6	99.1753454081484	DFR	Franja_333	70	FranjaRep_1	110.927740566877
333.333333333333	871.428571428571	76.1654749279637	24.6	100.765474927964	DFR	Franja_333	70	FranjaRep_1	112.517870086692
