y	x	variable1	Zona	ErrorConEfecto	Disenio	Franja	AsigTrat	FranjaRep	MiRto
333.333333333333	0	81.2169562421954	0	81.2169562421954	DFR	Franja_333	140	FranjaRep_1	89.5472863369407
333.333333333333	14.2857142857143	79.138823768631	0	79.138823768631	DFR	Franja_333	140	FranjaRep_1	87.4691538633763
333.333333333333	28.5714285714286	79.6440035616401	0	79.6440035616401	DFR	Franja_333	140	FranjaRep_1	87.9743336563854
333.333333333333	42.8571428571429	77.4704051785727	0	77.4704051785727	DFR	Franja_333	140	FranjaRep_1	85.800735273318
333.333333333333	57.1428571428571	80.0492017941214	0	80.0492017941214	DFR	Franja_333	140	FranjaRep_1	88.3795318888667
333.333333333333	71.4285714285714	77.5916717419368	0	77.5916717419368	DFR	Franja_333	140	FranjaRep_1	85.9220018366821
333.333333333333	85.7142857142857	77.9344439339369	0	77.9344439339369	DFR	Franja_333	140	FranjaRep_1	86.2647740286822
333.333333333333	100	75.2964452816363	0	75.2964452816363	DFR	Franja_333	140	FranjaRep_1	83.6267753763816
333.333333333333	114.285714285714	77.890156434908	0	77.890156434908	DFR	Franja_333	140	FranjaRep_1	86.2204865296533
333.333333333333	128.571428571429	79.5075849569481	0	79.5075849569481	DFR	Franja_333	140	FranjaRep_1	87.8379150516934
333.333333333333	142.857142857143	82.6884285470823	0	82.6884285470823	DFR	Franja_333	140	FranjaRep_1	91.0187586418277
333.333333333333	157.142857142857	80.2900405086323	0	80.2900405086323	DFR	Franja_333	140	FranjaRep_1	88.6203706033776
333.333333333333	171.428571428571	84.112845106877	0	84.112845106877	DFR	Franja_333	140	FranjaRep_1	92.4431752016223
333.333333333333	185.714285714286	80.6508560393889	0	80.6508560393889	DFR	Franja_333	140	FranjaRep_1	88.9811861341342
333.333333333333	200	80.514237150398	0	80.514237150398	DFR	Franja_333	140	FranjaRep_1	88.8445672451433
333.333333333333	214.285714285714	77.2180158161794	0	77.2180158161794	DFR	Franja_333	140	FranjaRep_1	85.5483459109247
333.333333333333	228.571428571429	77.9963308791549	0	77.9963308791549	DFR	Franja_333	140	FranjaRep_1	86.3266609739003
333.333333333333	242.857142857143	80.2264141625813	0	80.2264141625813	DFR	Franja_333	140	FranjaRep_1	88.5567442573266
333.333333333333	257.142857142857	77.9932364869511	0	77.9932364869511	DFR	Franja_333	140	FranjaRep_1	86.3235665816965
333.333333333333	271.428571428571	78.6151363294203	0	78.6151363294203	DFR	Franja_333	140	FranjaRep_1	86.9454664241657
333.333333333333	285.714285714286	76.4700075157367	0	76.4700075157367	DFR	Franja_333	140	FranjaRep_1	84.800337610482
333.333333333333	300	83.1174298444098	0	83.1174298444098	DFR	Franja_333	140	FranjaRep_1	91.4477599391551
333.333333333333	314.285714285714	81.2532748252844	0	81.2532748252844	DFR	Franja_333	140	FranjaRep_1	89.5836049200297
