y	x	variable1	Zona	ErrorConEfecto	Disenio	Franja	AsigTrat	FranjaRep	MiRto
333.333333333333	0	78.7790612088046	0	78.7790612088046	DFR	Franja_333	210	FranjaRep_1	86.5231222979923
333.333333333333	14.2857142857143	76.7490764890705	0	76.7490764890705	DFR	Franja_333	210	FranjaRep_1	84.4931375782581
333.333333333333	28.5714285714286	76.0658870708753	0	76.0658870708753	DFR	Franja_333	210	FranjaRep_1	83.809948160063
333.333333333333	42.8571428571429	72.8567718639174	0	72.8567718639174	DFR	Franja_333	210	FranjaRep_1	80.6008329531051
333.333333333333	57.1428571428571	74.8549338395727	0	74.8549338395727	DFR	Franja_333	210	FranjaRep_1	82.5989949287604
333.333333333333	71.4285714285714	77.6062387139878	0	77.6062387139878	DFR	Franja_333	210	FranjaRep_1	85.3502998031755
333.333333333333	85.7142857142857	79.8656254063726	0	79.8656254063726	DFR	Franja_333	210	FranjaRep_1	87.6096864955603
333.333333333333	100	79.7356409585284	0	79.7356409585284	DFR	Franja_333	210	FranjaRep_1	87.479702047716
333.333333333333	114.285714285714	83.6677206601028	0	83.6677206601028	DFR	Franja_333	210	FranjaRep_1	91.4117817492905
333.333333333333	128.571428571429	79.170590099104	0	79.170590099104	DFR	Franja_333	210	FranjaRep_1	86.9146511882917
333.333333333333	142.857142857143	80.7701370939985	0	80.7701370939985	DFR	Franja_333	210	FranjaRep_1	88.5141981831862
333.333333333333	157.142857142857	77.6551742639841	0	77.6551742639841	DFR	Franja_333	210	FranjaRep_1	85.3992353531718
333.333333333333	171.428571428571	80.4835515339288	0	80.4835515339288	DFR	Franja_333	210	FranjaRep_1	88.2276126231165
333.333333333333	185.714285714286	79.9349935421804	0	79.9349935421804	DFR	Franja_333	210	FranjaRep_1	87.679054631368
333.333333333333	200	81.5888729675983	0	81.5888729675983	DFR	Franja_333	210	FranjaRep_1	89.332934056786
333.333333333333	214.285714285714	78.2062320373561	0	78.2062320373561	DFR	Franja_333	210	FranjaRep_1	85.9502931265437
333.333333333333	228.571428571429	78.1608330858931	0	78.1608330858931	DFR	Franja_333	210	FranjaRep_1	85.9048941750808
333.333333333333	242.857142857143	80.6190145767793	0	80.6190145767793	DFR	Franja_333	210	FranjaRep_1	88.363075665967
333.333333333333	257.142857142857	84.7615951078962	0	84.7615951078962	DFR	Franja_333	210	FranjaRep_1	92.5056561970839
333.333333333333	271.428571428571	84.928774533796	0	84.928774533796	DFR	Franja_333	210	FranjaRep_1	92.6728356229836
333.333333333333	285.714285714286	83.2997837931764	0	83.2997837931764	DFR	Franja_333	210	FranjaRep_1	91.0438448823641
333.333333333333	300	82.6595746074738	0	82.6595746074738	DFR	Franja_333	210	FranjaRep_1	90.4036356966614
333.333333333333	314.285714285714	81.9275809293318	0	81.9275809293318	DFR	Franja_333	210	FranjaRep_1	89.6716420185195
333.333333333333	328.571428571429	79.9224664958081	0	79.9224664958081	DFR	Franja_333	210	FranjaRep_1	87.6665275849958
333.333333333333	342.857142857143	77.0370094334566	0	77.0370094334566	DFR	Franja_333	210	FranjaRep_1	84.7810705226443
333.333333333333	357.142857142857	78.0071256721358	0	78.0071256721358	DFR	Franja_333	210	FranjaRep_1	85.7511867613235
333.333333333333	371.428571428571	78.7429766067859	0	78.7429766067859	DFR	Franja_333	210	FranjaRep_1	86.4870376959735
333.333333333333	385.714285714286	72.6167075939346	0	72.6167075939346	DFR	Franja_333	210	FranjaRep_1	80.3607686831222
333.333333333333	400	70.9053178009653	0	70.9053178009653	DFR	Franja_333	210	FranjaRep_1	78.649378890153
333.333333333333	414.285714285714	76.1847154449417	0	76.1847154449417	DFR	Franja_333	210	FranjaRep_1	83.9287765341293
333.333333333333	428.571428571429	80.5432774563209	0	80.5432774563209	DFR	Franja_333	210	FranjaRep_1	88.2873385455085
333.333333333333	442.857142857143	79.3162228931236	0	79.3162228931236	DFR	Franja_333	210	FranjaRep_1	87.0602839823113
333.333333333333	457.142857142857	79.2332763872341	0	79.2332763872341	DFR	Franja_333	210	FranjaRep_1	86.9773374764217
333.333333333333	471.428571428571	78.2252991974333	0	78.2252991974333	DFR	Franja_333	210	FranjaRep_1	85.9693602866209
333.333333333333	485.714285714286	81.5750700045668	0	81.5750700045668	DFR	Franja_333	210	FranjaRep_1	89.3191310937545
333.333333333333	500	79.7514795064485	0	79.7514795064485	DFR	Franja_333	210	FranjaRep_1	87.4955405956361
333.333333333333	514.285714285714	82.0589338621863	24.6	106.658933862186	DFR	Franja_333	210	FranjaRep_1	131.967394951374
333.333333333333	528.571428571429	82.3650701448954	24.6	106.965070144895	DFR	Franja_333	210	FranjaRep_1	132.273531234083
333.333333333333	542.857142857143	79.8374540962658	24.6	104.437454096266	DFR	Franja_333	210	FranjaRep_1	129.745915185453
333.333333333333	557.142857142857	79.4236266856872	24.6	104.023626685687	DFR	Franja_333	210	FranjaRep_1	129.332087774875
333.333333333333	571.428571428571	80.0861067428289	24.6	104.686106742829	DFR	Franja_333	210	FranjaRep_1	129.994567832017
333.333333333333	585.714285714286	77.0514733381227	24.6	101.651473338123	DFR	Franja_333	210	FranjaRep_1	126.95993442731
333.333333333333	600	76.5328358659135	24.6	101.132835865913	DFR	Franja_333	210	FranjaRep_1	126.441296955101
333.333333333333	614.285714285714	80.3028543686866	24.6	104.902854368687	DFR	Franja_333	210	FranjaRep_1	130.211315457874
333.333333333333	628.571428571429	81.7794559040189	24.6	106.379455904019	DFR	Franja_333	210	FranjaRep_1	131.687916993207
333.333333333333	642.857142857143	78.3871411685068	24.6	102.987141168507	DFR	Franja_333	210	FranjaRep_1	128.295602257694
333.333333333333	657.142857142857	81.9172183781852	24.6	106.517218378185	DFR	Franja_333	210	FranjaRep_1	131.825679467373
333.333333333333	671.428571428571	79.7441232934675	24.6	104.344123293467	DFR	Franja_333	210	FranjaRep_1	129.652584382655
333.333333333333	685.714285714286	80.7270321958242	24.6	105.327032195824	DFR	Franja_333	210	FranjaRep_1	130.635493285012
333.333333333333	700	80.672059819255	24.6	105.272059819255	DFR	Franja_333	210	FranjaRep_1	130.580520908443
333.333333333333	714.285714285714	77.6414849433418	24.6	102.241484943342	DFR	Franja_333	210	FranjaRep_1	127.549946032529
333.333333333333	728.571428571429	81.7566335476377	24.6	106.356633547638	DFR	Franja_333	210	FranjaRep_1	131.665094636825
333.333333333333	742.857142857143	82.8688307904847	24.6	107.468830790485	DFR	Franja_333	210	FranjaRep_1	132.777291879672
333.333333333333	757.142857142857	80.1997955002186	24.6	104.799795500219	DFR	Franja_333	210	FranjaRep_1	130.108256589406
333.333333333333	771.428571428571	81.9820494978856	24.6	106.582049497886	DFR	Franja_333	210	FranjaRep_1	131.890510587073
333.333333333333	785.714285714286	80.7955168524582	24.6	105.395516852458	DFR	Franja_333	210	FranjaRep_1	130.703977941646
333.333333333333	800	78.9644601214815	24.6	103.564460121481	DFR	Franja_333	210	FranjaRep_1	128.872921210669
333.333333333333	814.285714285714	80.2812094887576	24.6	104.881209488758	DFR	Franja_333	210	FranjaRep_1	130.189670577945
333.333333333333	828.571428571429	81.2341775220836	24.6	105.834177522084	DFR	Franja_333	210	FranjaRep_1	131.142638611271
333.333333333333	842.857142857143	78.4906833806523	24.6	103.090683380652	DFR	Franja_333	210	FranjaRep_1	128.39914446984
333.333333333333	857.142857142857	76.2915383310644	24.6	100.891538331064	DFR	Franja_333	210	FranjaRep_1	126.199999420252
333.333333333333	871.428571428571	76.4477857636187	24.6	101.047785763619	DFR	Franja_333	210	FranjaRep_1	126.356246852806
333.333333333333	885.714285714286	79.8731257917448	24.6	104.473125791745	DFR	Franja_333	210	FranjaRep_1	129.781586880932
333.333333333333	900	80.4364793074801	24.6	105.03647930748	DFR	Franja_333	210	FranjaRep_1	130.344940396668
333.333333333333	914.285714285714	77.9299184603153	24.6	102.529918460315	DFR	Franja_333	210	FranjaRep_1	127.838379549503
333.333333333333	928.571428571429	79.8723734528389	24.6	104.472373452839	DFR	Franja_333	210	FranjaRep_1	129.780834542026
333.333333333333	942.857142857143	83.4220031962753	24.6	108.022003196275	DFR	Franja_333	210	FranjaRep_1	133.330464285463
333.333333333333	957.142857142857	82.4369446431285	24.6	107.036944643128	DFR	Franja_333	210	FranjaRep_1	132.345405732316
333.333333333333	971.428571428571	80.4008371366374	24.6	105.000837136637	DFR	Franja_333	210	FranjaRep_1	130.309298225825
333.333333333333	985.714285714286	79.4178090959999	24.6	104.017809096	DFR	Franja_333	210	FranjaRep_1	129.326270185187
333.333333333333	1000	76.614069149089	24.6	101.214069149089	DFR	Franja_333	210	FranjaRep_1	126.522530238277
366.666666666667	0	76.3127018724422	0	76.3127018724422	DFR	Franja_366	0	FranjaRep_1	76.3127018724422
366.666666666667	14.2857142857143	77.8079273966634	0	77.8079273966634	DFR	Franja_366	0	FranjaRep_1	77.8079273966634
366.666666666667	28.5714285714286	79.9368165196666	0	79.9368165196666	DFR	Franja_366	0	FranjaRep_1	79.9368165196666
366.666666666667	42.8571428571429	76.4207454488085	0	76.4207454488085	DFR	Franja_366	0	FranjaRep_1	76.4207454488085
366.666666666667	57.1428571428571	78.248854443949	0	78.248854443949	DFR	Franja_366	0	FranjaRep_1	78.248854443949
366.666666666667	71.4285714285714	77.8080353821978	0	77.8080353821978	DFR	Franja_366	0	FranjaRep_1	77.8080353821978
366.666666666667	85.7142857142857	77.0113845857081	0	77.0113845857081	DFR	Franja_366	0	FranjaRep_1	77.0113845857081
