x	y	variable1	Zona	ErrorConEfecto	Disenio	AsigTrat	MiRto
0	0	79.8365790965904	0	79.8365790965904	DCA	280	73.1684916504574
14.2857142857143	0	80.8013724981216	0	80.8013724981216	DCA	0	80.8013724981216
28.5714285714286	0	79.9164851680457	0	79.9164851680457	DCA	0	79.9164851680457
42.8571428571429	0	77.6025666417789	0	77.6025666417789	DCA	0	77.6025666417789
57.1428571428571	0	81.7200030465407	0	81.7200030465407	DCA	280	75.0519156004077
71.4285714285714	0	81.2513077231085	0	81.2513077231085	DCA	280	74.5832202769755
85.7142857142857	0	84.3630344327233	0	84.3630344327233	DCA	280	77.6949469865903
100	0	86.7321847017474	0	86.7321847017474	DCA	210	89.7116534622329
114.285714285714	0	80.6092848102683	0	80.6092848102683	DCA	0	80.6092848102683
128.571428571429	0	82.1350182541093	0	82.1350182541093	DCA	140	89.4416869911565
142.857142857143	0	83.102730667942	0	83.102730667942	DCA	0	83.102730667942
157.142857142857	0	82.9302100376328	0	82.9302100376328	DCA	70	89.2437225211847
171.428571428571	0	80.4239355915908	0	80.4239355915908	DCA	210	83.4034043520763
185.714285714286	0	76.8506423308466	0	76.8506423308466	DCA	0	76.8506423308466
200	0	78.714028541047	0	78.714028541047	DCA	140	86.0206972780941
214.285714285714	0	77.324224144177	0	77.324224144177	DCA	70	83.6377366277289
228.571428571429	0	80.6216194163825	0	80.6216194163825	DCA	70	86.9351318999344
242.857142857143	0	79.2112405050313	0	79.2112405050313	DCA	280	72.5431530588983
257.142857142857	0	77.3540563438968	0	77.3540563438968	DCA	140	84.6607250809439
271.428571428571	0	79.0542452422734	0	79.0542452422734	DCA	280	72.3861577961404
285.714285714286	0	77.9679347868697	0	77.9679347868697	DCA	70	84.2814472704217
300	0	78.1388266063846	0	78.1388266063846	DCA	210	81.1182953668701
314.285714285714	0	79.696704045858	0	79.696704045858	DCA	70	86.01021652941
328.571428571429	0	79.9651304900313	0	79.9651304900313	DCA	210	82.9445992505168
342.857142857143	0	82.2380401303778	0	82.2380401303778	DCA	210	85.2175088908633
357.142857142857	0	81.4214420526499	0	81.4214420526499	DCA	140	88.728110789697
371.428571428571	0	80.2378586054508	0	80.2378586054508	DCA	210	83.2173273659363
385.714285714286	0	77.8555444117018	0	77.8555444117018	DCA	0	77.8555444117018
400	0	74.5138529829393	0	74.5138529829393	DCA	70	80.8273654664913
414.285714285714	0	74.6197722434	0	74.6197722434	DCA	210	77.5992410038855
428.571428571429	0	74.4881660099093	0	74.4881660099093	DCA	210	77.4676347703948
442.857142857143	0	75.1593480870188	0	75.1593480870188	DCA	140	82.4660168240659
457.142857142857	0	77.7997868991707	0	77.7997868991707	DCA	280	71.1316994530378
471.428571428571	0	79.271974106633	0	79.271974106633	DCA	70	85.5854865901849
485.714285714286	0	79.0982888093027	0	79.0982888093027	DCA	280	72.4302013631698
500	0	78.1356224649931	0	78.1356224649931	DCA	140	85.4422912020402
514.285714285714	0	79.1841373244376	24.6	103.784137324438	DCA	70	115.95244980799
