x	y	variable1	Zona	ErrorConEfecto	Disenio	AsigTrat	MiRto
0	0	70.0153346914472	0	70.0153346914472	DCA	210	78.0034148679966
14.2857142857143	0	72.536538289611	0	72.536538289611	DCA	70	78.8527220344905
28.5714285714286	0	78.3395062090568	0	78.3395062090568	DCA	70	84.6556899539363
42.8571428571429	0	77.2574887794406	0	77.2574887794406	DCA	70	83.5736725243201
57.1428571428571	0	77.1954102047061	0	77.1954102047061	DCA	280	80.5392030680459
71.4285714285714	0	78.8794923265936	0	78.8794923265936	DCA	210	86.867572503143
85.7142857142857	0	80.8176088271878	0	80.8176088271878	DCA	280	84.1614016905276
100	0	80.1106891737412	0	80.1106891737412	DCA	210	88.0987693502906
114.285714285714	0	81.4892042070573	0	81.4892042070573	DCA	140	90.46808134412
128.571428571429	0	79.4468908970055	0	79.4468908970055	DCA	70	85.763074641885
142.857142857143	0	83.0038321376563	0	83.0038321376563	DCA	0	83.0038321376563
157.142857142857	0	82.4341985056459	0	82.4341985056459	DCA	70	88.7503822505254
171.428571428571	0	80.467238365674	0	80.467238365674	DCA	0	80.467238365674
185.714285714286	0	78.8451322671201	0	78.8451322671201	DCA	280	82.1889251304599
200	0	75.4669081982658	0	75.4669081982658	DCA	210	83.4549883748152
214.285714285714	0	78.6253911349769	0	78.6253911349769	DCA	280	81.9691839983167
228.571428571429	0	77.7717584724413	0	77.7717584724413	DCA	0	77.7717584724413
242.857142857143	0	79.4141446410581	0	79.4141446410581	DCA	140	88.3930217781207
257.142857142857	0	77.992714577806	0	77.992714577806	DCA	280	81.3365074411458
271.428571428571	0	77.8701215176251	0	77.8701215176251	DCA	280	81.2139143809649
285.714285714286	0	76.5892513450352	0	76.5892513450352	DCA	70	82.9054350899146
300	0	75.6592492167273	0	75.6592492167273	DCA	70	81.9754329616068
314.285714285714	0	79.6609528784874	0	79.6609528784874	DCA	70	85.9771366233668
328.571428571429	0	80.9909048083477	0	80.9909048083477	DCA	280	84.3346976716875
342.857142857143	0	80.1034472370492	0	80.1034472370492	DCA	210	88.0915274135986
357.142857142857	0	80.9359211645702	0	80.9359211645702	DCA	0	80.9359211645702
371.428571428571	0	82.0212531366175	0	82.0212531366175	DCA	140	91.0001302736801
385.714285714286	0	76.4819204438783	0	76.4819204438783	DCA	0	76.4819204438783
400	0	78.4553477976383	0	78.4553477976383	DCA	210	86.4434279741877
414.285714285714	0	79.4042710269004	0	79.4042710269004	DCA	210	87.3923512034498
428.571428571429	0	79.1998472550104	0	79.1998472550104	DCA	280	82.5436401183502
442.857142857143	0	80.7370104845744	0	80.7370104845744	DCA	280	84.0808033479142
457.142857142857	0	78.2922140138751	0	78.2922140138751	DCA	210	86.2802941904245
471.428571428571	0	78.5741991934833	0	78.5741991934833	DCA	210	86.5622793700327
485.714285714286	0	81.0550765062246	0	81.0550765062246	DCA	70	87.3712602511041
500	0	78.5528673368155	0	78.5528673368155	DCA	210	86.5409475133649
514.285714285714	0	77.6333472948743	24.6	102.233347294874	DCA	0	102.233347294874
528.571428571429	0	77.3248563042453	24.6	101.924856304245	DCA	280	128.687849167585
542.857142857143	0	77.8491061763526	24.6	102.449106176353	DCA	210	128.001586352902
557.142857142857	0	78.1369576982084	24.6	102.736957698208	DCA	70	114.907941443088
571.428571428571	0	73.9461609945223	24.6	98.5461609945223	DCA	210	124.098641171072
585.714285714286	0	76.5174041411092	24.6	101.117404141109	DCA	140	121.805881278172
600	0	74.3644599387555	24.6	98.9644599387555	DCA	140	119.652937075818
614.285714285714	0	76.7735122725494	24.6	101.373512272549	DCA	140	122.061989409612
628.571428571429	0	78.0513625972006	24.6	102.651362597201	DCA	280	129.41435546054
642.857142857143	0	79.0474010883742	24.6	103.647401088374	DCA	280	130.410393951714
657.142857142857	0	78.6118694197556	24.6	103.211869419756	DCA	0	103.211869419756
671.428571428571	0	74.8395308724201	24.6	99.4395308724201	DCA	70	111.6105146173
685.714285714286	0	78.8413167854026	24.6	103.441316785403	DCA	140	124.129793922465
700	0	76.5026032678356	24.6	101.102603267836	DCA	0	101.102603267836
714.285714285714	0	73.6216656747893	24.6	98.2216656747893	DCA	70	110.392649419669
728.571428571429	0	76.7759147191346	24.6	101.375914719135	DCA	210	126.928394895684
742.857142857143	0	80.3856324503111	24.6	104.985632450311	DCA	70	117.156616195191
757.142857142857	0	80.5888981234861	24.6	105.188898123486	DCA	140	125.877375260549
771.428571428571	0	79.0133684641934	24.6	103.613368464193	DCA	70	115.784352209073
785.714285714286	0	80.5232184047779	24.6	105.123218404778	DCA	70	117.294202149657
800	0	79.3469808814755	24.6	103.946980881476	DCA	210	129.499461058025
814.285714285714	0	81.6991376496296	24.6	106.29913764963	DCA	210	131.851617826179
828.571428571429	0	77.0785346958047	24.6	101.678534695805	DCA	70	113.849518440684
842.857142857143	0	78.1956321768185	24.6	102.795632176819	DCA	280	129.558625040158
857.142857142857	0	76.0605923175589	24.6	100.660592317559	DCA	70	112.831576062438
871.428571428571	0	73.0688391621856	24.6	97.6688391621856	DCA	280	124.431832025525
885.714285714286	0	79.3531410857692	24.6	103.953141085769	DCA	70	116.124124830649
900	0	75.2883252170682	24.6	99.8883252170682	DCA	210	125.440805393618
914.285714285714	0	76.5118119664678	24.6	101.111811966468	DCA	0	101.111811966468
928.571428571429	0	76.3924504468045	24.6	100.992450446805	DCA	140	121.680927583867
942.857142857143	0	77.9985394301635	24.6	102.598539430164	DCA	280	129.361532293503
957.142857142857	0	81.7406001518915	24.6	106.340600151891	DCA	140	127.029077288954
971.428571428571	0	84.2603974660474	24.6	108.860397466047	DCA	210	134.412877642597
985.714285714286	0	83.3597949352678	24.6	107.959794935268	DCA	140	128.64827207233
1000	0	78.3799033783849	24.6	102.979903378385	DCA	0	102.979903378385
0	33.3333333333333	82.4676740367082	0	82.4676740367082	DCA	210	90.4557542132576
14.2857142857143	33.3333333333333	78.758871485376	0	78.758871485376	DCA	70	85.0750552302555
28.5714285714286	33.3333333333333	76.2419151565915	0	76.2419151565915	DCA	70	82.558098901471
42.8571428571429	33.3333333333333	74.7272930306626	0	74.7272930306626	DCA	210	82.715373207212
57.1428571428571	33.3333333333333	80.5791225529136	0	80.5791225529136	DCA	70	86.8953062977931
71.4285714285714	33.3333333333333	80.7489118450915	0	80.7489118450915	DCA	280	84.0927047084312
85.7142857142857	33.3333333333333	81.1550850029681	0	81.1550850029681	DCA	280	84.4988778663079
100	33.3333333333333	81.0274561561282	0	81.0274561561282	DCA	140	90.0063332931908
114.285714285714	33.3333333333333	83.3849029615387	0	83.3849029615387	DCA	140	92.3637800986013
128.571428571429	33.3333333333333	81.636868594277	0	81.636868594277	DCA	280	84.9806614576167
142.857142857143	33.3333333333333	82.3556459437799	0	82.3556459437799	DCA	0	82.3556459437799
157.142857142857	33.3333333333333	79.9578185437686	0	79.9578185437686	DCA	0	79.9578185437686
171.428571428571	33.3333333333333	74.0878903328791	0	74.0878903328791	DCA	70	80.4040740777586
185.714285714286	33.3333333333333	75.828934396429	0	75.828934396429	DCA	140	84.8078115334916
200	33.3333333333333	77.4950735131523	0	77.4950735131523	DCA	140	86.473950650215
214.285714285714	33.3333333333333	76.674732137226	0	76.674732137226	DCA	70	82.9909158821055
228.571428571429	33.3333333333333	75.5187556325636	0	75.5187556325636	DCA	140	84.4976327696262
242.857142857143	33.3333333333333	82.1839827600195	0	82.1839827600195	DCA	210	90.1720629365689
257.142857142857	33.3333333333333	79.6948341957301	0	79.6948341957301	DCA	210	87.6829143722795
271.428571428571	33.3333333333333	81.8143166881904	0	81.8143166881904	DCA	0	81.8143166881904
285.714285714286	33.3333333333333	82.4748342050274	0	82.4748342050274	DCA	280	85.8186270683672
300	33.3333333333333	80.3204892550771	0	80.3204892550771	DCA	70	86.6366729999566
314.285714285714	33.3333333333333	81.6540951313443	0	81.6540951313443	DCA	0	81.6540951313443
328.571428571429	33.3333333333333	80.7483007016956	0	80.7483007016956	DCA	280	84.0920935650354
342.857142857143	33.3333333333333	78.8982192102008	0	78.8982192102008	DCA	0	78.8982192102008
357.142857142857	33.3333333333333	83.1393169020853	0	83.1393169020853	DCA	280	86.4831097654251
371.428571428571	33.3333333333333	82.1540792205252	0	82.1540792205252	DCA	0	82.1540792205252
385.714285714286	33.3333333333333	84.7808166620184	0	84.7808166620184	DCA	210	92.7688968385678
400	33.3333333333333	82.2803804451538	0	82.2803804451538	DCA	280	85.6241733084935
414.285714285714	33.3333333333333	79.4109527954312	0	79.4109527954312	DCA	280	82.754745658771
428.571428571429	33.3333333333333	81.7217967256332	0	81.7217967256332	DCA	70	88.0379804705127
442.857142857143	33.3333333333333	83.4435478775001	0	83.4435478775001	DCA	70	89.7597316223796
457.142857142857	33.3333333333333	79.5661448584166	0	79.5661448584166	DCA	280	82.9099377217564
471.428571428571	33.3333333333333	79.2200507173123	0	79.2200507173123	DCA	0	79.2200507173123
485.714285714286	33.3333333333333	78.307795974637	0	78.307795974637	DCA	70	84.6239797195165
500	33.3333333333333	77.4761623280919	0	77.4761623280919	DCA	210	85.4642425046413
514.285714285714	33.3333333333333	78.6611800059089	24.6	103.261180005909	DCA	280	130.024172869249
