x	y	variable1	Zona	ErrorConEfecto	Disenio	AsigTrat	MiRto
0	0	83.2620108541825	0	83.2620108541825	DCA	70	90.2608153626447
14.2857142857143	0	81.4037820825055	0	81.4037820825055	DCA	70	88.4025865909677
28.5714285714286	0	79.147909745112	0	79.147909745112	DCA	210	93.7926409162261
42.8571428571429	0	80.3946961160057	0	80.3946961160057	DCA	280	95.6865494413095
57.1428571428571	0	80.1785035990493	0	80.1785035990493	DCA	210	94.8232347701635
71.4285714285714	0	80.2033791201259	0	80.2033791201259	DCA	70	87.2021836285881
85.7142857142857	0	80.2834452386344	0	80.2834452386344	DCA	140	92.1638268041346
100	0	80.3968378501561	0	80.3968378501561	DCA	70	87.3956423586183
114.285714285714	0	79.2651472764605	0	79.2651472764605	DCA	70	86.2639517849227
128.571428571429	0	79.3757018309175	0	79.3757018309175	DCA	70	86.3745063393797
142.857142857143	0	81.332308246084	0	81.332308246084	DCA	280	96.6241615713878
157.142857142857	0	78.796440061273	0	78.796440061273	DCA	280	94.0882933865768
171.428571428571	0	79.0670331808507	0	79.0670331808507	DCA	140	90.9474147463509
185.714285714286	0	82.5063957033487	0	82.5063957033487	DCA	280	97.7982490286525
200	0	76.1504621899017	0	76.1504621899017	DCA	70	83.1492666983639
214.285714285714	0	79.9524154551646	0	79.9524154551646	DCA	210	94.5971466262787
228.571428571429	0	77.164916733914	0	77.164916733914	DCA	0	77.164916733914
242.857142857143	0	80.3001948818143	0	80.3001948818143	DCA	70	87.2989993902765
257.142857142857	0	81.6087748611376	0	81.6087748611376	DCA	280	96.9006281864414
271.428571428571	0	79.1687965305927	0	79.1687965305927	DCA	0	79.1687965305927
285.714285714286	0	80.43550801809	0	80.43550801809	DCA	70	87.4343125265522
300	0	82.8500573487039	0	82.8500573487039	DCA	140	94.7304389142041
314.285714285714	0	80.5972824897479	0	80.5972824897479	DCA	140	92.4776640552482
328.571428571429	0	82.1584620287718	0	82.1584620287718	DCA	210	96.8031931998859
342.857142857143	0	77.2257923811459	0	77.2257923811459	DCA	210	91.87052355226
357.142857142857	0	76.1307756737012	0	76.1307756737012	DCA	280	91.4226289990049
371.428571428571	0	73.8202678487219	0	73.8202678487219	DCA	0	73.8202678487219
385.714285714286	0	76.5728051282478	0	76.5728051282478	DCA	140	88.453186693748
400	0	77.6011638579114	0	77.6011638579114	DCA	280	92.8930171832152
414.285714285714	0	78.7320639121996	0	78.7320639121996	DCA	210	93.3767950833137
428.571428571429	0	79.5843690064866	0	79.5843690064866	DCA	0	79.5843690064866
442.857142857143	0	80.8113071401322	0	80.8113071401322	DCA	140	92.6916887056324
457.142857142857	0	77.8042609805407	0	77.8042609805407	DCA	210	92.4489921516548
471.428571428571	0	80.7027044777324	0	80.7027044777324	DCA	280	95.9945578030362
485.714285714286	0	80.8009136674442	0	80.8009136674442	DCA	140	92.6812952329444
500	0	79.334636184767	0	79.334636184767	DCA	140	91.2150177502673
514.285714285714	0	79.8851395504048	24.6	104.485139550405	DCA	70	117.338744058867
528.571428571429	0	77.934221799734	24.6	102.534221799734	DCA	210	134.743352970848
542.857142857143	0	80.1332508773406	24.6	104.733250877341	DCA	70	117.586855385803
557.142857142857	0	80.4006191012016	24.6	105.000619101202	DCA	280	143.711672426505
571.428571428571	0	82.5939166875353	24.6	107.193916687535	DCA	0	107.193916687535
585.714285714286	0	79.0451736945858	24.6	103.645173694586	DCA	140	127.235155260086
600	0	83.5729896681798	24.6	108.17298966818	DCA	210	140.382120839294
614.285714285714	0	83.0138830634116	24.6	107.613883063412	DCA	210	139.823014234526
628.571428571429	0	82.588393650096	24.6	107.188393650096	DCA	210	139.39752482121
642.857142857143	0	81.9144819589213	24.6	106.514481958921	DCA	210	138.723613130035
657.142857142857	0	83.6179135083989	24.6	108.217913508399	DCA	0	108.217913508399
671.428571428571	0	84.2376478493603	24.6	108.83764784936	DCA	140	132.427629414861
685.714285714286	0	82.2664303324168	24.6	106.866430332417	DCA	210	139.075561503531
700	0	76.9003806969045	24.6	101.500380696905	DCA	70	114.353985205367
714.285714285714	0	75.0946349350145	24.6	99.6946349350145	DCA	140	123.284616500515
728.571428571429	0	77.7619298610156	24.6	102.361929861016	DCA	70	115.215534369478
742.857142857143	0	73.9588614556328	24.6	98.5588614556328	DCA	210	130.767992626747
757.142857142857	0	76.6804311574094	24.6	101.280431157409	DCA	0	101.280431157409
771.428571428571	0	73.0303530004263	24.6	97.6303530004263	DCA	140	121.220334565926
785.714285714286	0	77.9017052779282	24.6	102.501705277928	DCA	140	126.091686843428
800	0	76.6410897206223	24.6	101.241089720622	DCA	0	101.241089720622
814.285714285714	0	80.485774682603	24.6	105.085774682603	DCA	0	105.085774682603
828.571428571429	0	78.4686707623909	24.6	103.068670762391	DCA	70	115.922275270853
842.857142857143	0	83.8988357062791	24.6	108.498835706279	DCA	140	132.088817271779
857.142857142857	0	84.8489714757558	24.6	109.448971475756	DCA	70	122.302575984218
871.428571428571	0	79.9864388391989	24.6	104.586438839199	DCA	280	143.297492164503
885.714285714286	0	79.9486176956466	24.6	104.548617695647	DCA	0	104.548617695647
900	0	80.3217759561217	24.6	104.921775956122	DCA	210	137.130907127236
914.285714285714	0	79.3791925555404	24.6	103.97919255554	DCA	140	127.569174121041
928.571428571429	0	80.2286436015691	24.6	104.828643601569	DCA	140	128.418625167069
942.857142857143	0	77.2729716997095	24.6	101.872971699709	DCA	0	101.872971699709
957.142857142857	0	80.4371248256483	24.6	105.037124825648	DCA	0	105.037124825648
971.428571428571	0	79.7836346963767	24.6	104.383634696377	DCA	140	127.973616261877
985.714285714286	0	74.6222839958112	24.6	99.2222839958112	DCA	70	112.075888504273
1000	0	79.005257453644	24.6	103.605257453644	DCA	210	135.814388624758
0	33.3333333333333	76.8434898291554	0	76.8434898291554	DCA	70	83.8422943376176
14.2857142857143	33.3333333333333	74.1140069731529	0	74.1140069731529	DCA	140	85.9943885386531
28.5714285714286	33.3333333333333	76.3835769552177	0	76.3835769552177	DCA	0	76.3835769552177
42.8571428571429	33.3333333333333	75.4256312490081	0	75.4256312490081	DCA	140	87.3060128145084
57.1428571428571	33.3333333333333	73.8087015942623	0	73.8087015942623	DCA	210	88.4534327653764
71.4285714285714	33.3333333333333	75.8010508391258	0	75.8010508391258	DCA	0	75.8010508391258
85.7142857142857	33.3333333333333	76.4579997783929	0	76.4579997783929	DCA	70	83.4568042868551
100	33.3333333333333	77.8084707932699	0	77.8084707932699	DCA	210	92.453201964384
114.285714285714	33.3333333333333	78.4748417536988	0	78.4748417536988	DCA	280	93.7666950790026
128.571428571429	33.3333333333333	81.3212931513328	0	81.3212931513328	DCA	210	95.9660243224469
142.857142857143	33.3333333333333	83.2330782371559	0	83.2330782371559	DCA	140	95.1134598026562
157.142857142857	33.3333333333333	80.7694471265411	0	80.7694471265411	DCA	70	87.7682516350033
171.428571428571	33.3333333333333	81.8936419964186	0	81.8936419964186	DCA	140	93.7740235619188
185.714285714286	33.3333333333333	80.2208711840866	0	80.2208711840866	DCA	70	87.2196756925488
200	33.3333333333333	85.6417869959715	0	85.6417869959715	DCA	0	85.6417869959715
214.285714285714	33.3333333333333	79.7781076555606	0	79.7781076555606	DCA	280	95.0699609808644
228.571428571429	33.3333333333333	82.3221163616369	0	82.3221163616369	DCA	280	97.6139696869407
242.857142857143	33.3333333333333	82.2172593923998	0	82.2172593923998	DCA	280	97.5091127177036
257.142857142857	33.3333333333333	80.0273862441437	0	80.0273862441437	DCA	0	80.0273862441437
271.428571428571	33.3333333333333	79.3918198615986	0	79.3918198615986	DCA	280	94.6836731869024
