x	y	variable1	Zona	ErrorConEfecto	Disenio	AsigTrat	MiRto
0	0	76.6590623528426	0	76.6590623528426	DCA	280	74.7460754208077
14.2857142857143	0	78.8604954569764	0	78.8604954569764	DCA	140	87.6972062922538
28.5714285714286	0	78.3075745047726	0	78.3075745047726	DCA	70	85.174230997735
42.8571428571429	0	77.0411730328566	0	77.0411730328566	DCA	140	85.8778838681341
57.1428571428571	0	75.945278498101	0	75.945278498101	DCA	210	81.855441525046
71.4285714285714	0	77.5104486793451	0	77.5104486793451	DCA	210	83.4206117062901
85.7142857142857	0	79.8459274423777	0	79.8459274423777	DCA	70	86.7125839353401
100	0	78.4428188231711	0	78.4428188231711	DCA	70	85.3094753161335
114.285714285714	0	79.2788007183745	0	79.2788007183745	DCA	280	77.3658137863396
128.571428571429	0	80.3904297043088	0	80.3904297043088	DCA	0	80.3904297043088
142.857142857143	0	77.9481269046948	0	77.9481269046948	DCA	70	84.8147833976572
157.142857142857	0	80.4734159737468	0	80.4734159737468	DCA	140	89.3101268090243
171.428571428571	0	81.5650365692896	0	81.5650365692896	DCA	210	87.4751995962346
185.714285714286	0	83.0969342482233	0	83.0969342482233	DCA	0	83.0969342482233
200	0	80.6437723662608	0	80.6437723662608	DCA	140	89.4804832015382
214.285714285714	0	82.0405246273695	0	82.0405246273695	DCA	280	80.1275376953346
228.571428571429	0	79.8211596869656	0	79.8211596869656	DCA	70	86.687816179928
242.857142857143	0	80.3352517499646	0	80.3352517499646	DCA	210	86.2454147769096
257.142857142857	0	82.6823342003181	0	82.6823342003181	DCA	140	91.5190450355955
271.428571428571	0	77.5362143794266	0	77.5362143794266	DCA	70	84.4028708723891
285.714285714286	0	79.2973331693784	0	79.2973331693784	DCA	140	88.1340440046558
300	0	84.7202177410449	0	84.7202177410449	DCA	70	91.5868742340073
314.285714285714	0	82.754617606226	0	82.754617606226	DCA	140	91.5913284415035
328.571428571429	0	82.2349709241008	0	82.2349709241008	DCA	70	89.1016274170632
342.857142857143	0	81.9299319498417	0	81.9299319498417	DCA	70	88.7965884428041
357.142857142857	0	83.9236497090506	0	83.9236497090506	DCA	140	92.760360544328
371.428571428571	0	84.1360660058536	0	84.1360660058536	DCA	210	90.0462290327986
385.714285714286	0	83.7018587661267	0	83.7018587661267	DCA	0	83.7018587661267
400	0	81.9866349926701	0	81.9866349926701	DCA	0	81.9866349926701
414.285714285714	0	87.1526064430078	0	87.1526064430078	DCA	0	87.1526064430078
428.571428571429	0	83.0302254611453	0	83.0302254611453	DCA	210	88.9403884880902
442.857142857143	0	85.6454929736519	0	85.6454929736519	DCA	140	94.4822038089293
457.142857142857	0	82.5710714402484	0	82.5710714402484	DCA	140	91.4077822755258
471.428571428571	0	81.4129614152099	0	81.4129614152099	DCA	210	87.3231244421549
485.714285714286	0	80.9649021846689	0	80.9649021846689	DCA	140	89.8016130199463
500	0	79.5385886338432	0	79.5385886338432	DCA	70	86.4052451268056
514.285714285714	0	79.2952599672694	24.6	103.895259967269	DCA	0	103.895259967269
528.571428571429	0	79.0674575212697	24.6	103.66745752127	DCA	0	103.66745752127
542.857142857143	0	79.0592817209927	24.6	103.659281720993	DCA	70	116.380738213955
557.142857142857	0	80.4752596025835	24.6	105.075259602583	DCA	280	126.581472670549
571.428571428571	0	82.3646220954346	24.6	106.964622095435	DCA	0	106.964622095435
585.714285714286	0	83.1901816359534	24.6	107.790181635953	DCA	280	129.296394703919
600	0	81.2526855909721	24.6	105.852685590972	DCA	70	118.574142083935
614.285714285714	0	80.2994459380099	24.6	104.89944593801	DCA	0	104.89944593801
628.571428571429	0	79.8039545607168	24.6	104.403954560717	DCA	140	124.950265395994
642.857142857143	0	84.1040196216377	24.6	108.704019621638	DCA	280	130.210232689603
