x	y	variable1	Zona	ErrorConEfecto	Disenio	AsigTrat	MiRto
0	0	88.2350081313506	0	88.2350081313506	DCA	280	98.0019194323845
14.2857142857143	0	87.5840645242497	0	87.5840645242497	DCA	70	94.4801553305844
28.5714285714286	0	89.4983152674103	0	89.4983152674103	DCA	0	89.4983152674103
42.8571428571429	0	85.2265132606407	0	85.2265132606407	DCA	210	97.0060597174923
57.1428571428571	0	85.8188018225829	0	85.8188018225829	DCA	210	97.5983482794345
71.4285714285714	0	85.4109571162283	0	85.4109571162283	DCA	0	85.4109571162283
85.7142857142857	0	85.2192286446508	0	85.2192286446508	DCA	280	94.9861399456848
100	0	87.9274971705504	0	87.9274971705504	DCA	70	94.8235879768851
114.285714285714	0	88.775769238036	0	88.775769238036	DCA	140	99.5983755299879
128.571428571429	0	81.8004391902064	0	81.8004391902064	DCA	70	88.6965299965411
142.857142857143	0	83.0669411395733	0	83.0669411395733	DCA	280	92.8338524406072
157.142857142857	0	77.8513503655741	0	77.8513503655741	DCA	210	89.6308968224258
171.428571428571	0	82.0084343206384	0	82.0084343206384	DCA	210	93.78798077749
185.714285714286	0	82.0951006127443	0	82.0951006127443	DCA	140	92.9177069046962
200	0	79.9849698049939	0	79.9849698049939	DCA	280	89.7518811060278
214.285714285714	0	81.7389493152314	0	81.7389493152314	DCA	140	92.5615556071833
228.571428571429	0	80.002570037359	0	80.002570037359	DCA	280	89.7694813383929
242.857142857143	0	82.4471886034118	0	82.4471886034118	DCA	210	94.2267350602635
257.142857142857	0	76.8716715647306	0	76.8716715647306	DCA	70	83.7677623710653
271.428571428571	0	78.1800776571864	0	78.1800776571864	DCA	210	89.9596241140381
285.714285714286	0	78.2912638786295	0	78.2912638786295	DCA	210	90.0708103354811
300	0	75.9607468445633	0	75.9607468445633	DCA	70	82.856837650898
314.285714285714	0	76.460050857393	0	76.460050857393	DCA	70	83.3561416637277
328.571428571429	0	75.6380538885374	0	75.6380538885374	DCA	140	86.4606601804893
342.857142857143	0	77.3970276453431	0	77.3970276453431	DCA	280	87.163938946377
357.142857142857	0	81.8676213639562	0	81.8676213639562	DCA	280	91.6345326649902
371.428571428571	0	82.6222885117422	0	82.6222885117422	DCA	0	82.6222885117422
385.714285714286	0	81.5679250452578	0	81.5679250452578	DCA	0	81.5679250452578
400	0	79.7315673605428	0	79.7315673605428	DCA	70	86.6276581668774
414.285714285714	0	81.3765343113064	0	81.3765343113064	DCA	140	92.1991406032583
428.571428571429	0	82.2919261456433	0	82.2919261456433	DCA	210	94.071472602495
442.857142857143	0	80.1517450175081	0	80.1517450175081	DCA	70	87.0478358238428
457.142857142857	0	78.5842617649701	0	78.5842617649701	DCA	70	85.4803525713048
471.428571428571	0	80.1559926151823	0	80.1559926151823	DCA	140	90.9785989071342
