x	y	variable1	Zona	ErrorConEfecto	Disenio	AsigTrat	MiRto
0	0	84.4185356324341	0	84.4185356324341	DCA	70	90.8791173754105
14.2857142857143	0	79.7420908341819	0	79.7420908341819	DCA	0	79.7420908341819
28.5714285714286	0	77.0919603928749	0	77.0919603928749	DCA	140	84.0226084237827
42.8571428571429	0	81.3577610032477	0	81.3577610032477	DCA	140	88.2884090341555
57.1428571428571	0	78.7116321008468	0	78.7116321008468	DCA	210	80.1218309646411
71.4285714285714	0	76.6143249701424	0	76.6143249701424	DCA	210	78.0245238339367
85.7142857142857	0	75.6476907349128	0	75.6476907349128	DCA	210	77.057889598707
100	0	76.2602307685762	0	76.2602307685762	DCA	140	83.1908787994839
114.285714285714	0	78.8486143454336	0	78.8486143454336	DCA	210	80.2588132092279
128.571428571429	0	78.3658449646516	0	78.3658449646516	DCA	140	85.2964929955594
142.857142857143	0	77.3886970460975	0	77.3886970460975	DCA	140	84.3193450770053
157.142857142857	0	77.4698337140764	0	77.4698337140764	DCA	0	77.4698337140764
171.428571428571	0	79.3166959723298	0	79.3166959723298	DCA	280	69.2159302139656
185.714285714286	0	82.7709704304611	0	82.7709704304611	DCA	0	82.7709704304611
200	0	80.6264802793286	0	80.6264802793286	DCA	70	87.087062022305
214.285714285714	0	84.7008151707106	0	84.7008151707106	DCA	210	86.1110140345049
228.571428571429	0	82.1372858138948	0	82.1372858138948	DCA	210	83.5474846776891
242.857142857143	0	81.4899584567138	0	81.4899584567138	DCA	280	71.3891926983497
257.142857142857	0	80.868668569889	0	80.868668569889	DCA	210	82.2788674336833
271.428571428571	0	81.045137784594	0	81.045137784594	DCA	280	70.9443720262299
285.714285714286	0	82.3625585640473	0	82.3625585640473	DCA	0	82.3625585640473
300	0	84.341212250879	0	84.341212250879	DCA	140	91.2718602817868
314.285714285714	0	83.3033589170347	0	83.3033589170347	DCA	70	89.7639406600111
328.571428571429	0	84.316030448611	0	84.316030448611	DCA	280	74.2152646902468
342.857142857143	0	88.4478165424379	0	88.4478165424379	DCA	280	78.3470507840737
357.142857142857	0	80.4221929045753	0	80.4221929045753	DCA	140	87.3528409354831
371.428571428571	0	80.5478944498796	0	80.5478944498796	DCA	0	80.5478944498796
385.714285714286	0	82.226517819705	0	82.226517819705	DCA	280	72.1257520613408
400	0	80.5724299428283	0	80.5724299428283	DCA	210	81.9826288066225
414.285714285714	0	82.0145806765228	0	82.0145806765228	DCA	70	88.4751624194991
428.571428571429	0	81.2358574948739	0	81.2358574948739	DCA	140	88.1665055257817
442.857142857143	0	77.7164106717834	0	77.7164106717834	DCA	0	77.7164106717834
457.142857142857	0	83.0967187248098	0	83.0967187248098	DCA	0	83.0967187248098
471.428571428571	0	82.9262674770035	0	82.9262674770035	DCA	140	89.8569155079113
485.714285714286	0	80.95487013254	0	80.95487013254	DCA	210	82.3650689963342
500	0	81.4538914247793	0	81.4538914247793	DCA	140	88.384539455687
514.285714285714	0	78.3166417890133	24.6	102.916641789013	DCA	70	115.23202353199
528.571428571429	0	79.3459001422743	24.6	103.945900142274	DCA	210	122.920499006069
542.857142857143	0	82.1516125856856	24.6	106.751612585686	DCA	280	120.070046827321
557.142857142857	0	76.802038725775	24.6	101.402038725775	DCA	280	114.720472967411
571.428571428571	0	79.5597107619209	24.6	104.159710761921	DCA	0	104.159710761921
585.714285714286	0	80.2725597656828	24.6	104.872559765683	DCA	70	117.187941508659
600	0	80.1093019418325	24.6	104.709301941832	DCA	140	123.34954997274
614.285714285714	0	79.9708000766314	24.6	104.570800076631	DCA	280	117.889234318267
628.571428571429	0	79.9313664527697	24.6	104.53136645277	DCA	0	104.53136645277
642.857142857143	0	83.9689742790975	24.6	108.568974279098	DCA	70	120.884356022074
657.142857142857	0	78.783155956981	24.6	103.383155956981	DCA	210	122.357754820775
671.428571428571	0	76.9309138730132	24.6	101.530913873013	DCA	0	101.530913873013
685.714285714286	0	79.8134526875905	24.6	104.413452687591	DCA	140	123.053700718498
700	0	79.4646351138702	24.6	104.06463511387	DCA	140	122.704883144778
714.285714285714	0	79.401934512674	24.6	104.001934512674	DCA	70	116.31731625565
728.571428571429	0	76.6645142359261	24.6	101.264514235926	DCA	280	114.582948477562
742.857142857143	0	79.9469601001957	24.6	104.546960100196	DCA	210	123.52155896399
757.142857142857	0	78.2585140910337	24.6	102.858514091034	DCA	0	102.858514091034
771.428571428571	0	79.9609614297195	24.6	104.560961429719	DCA	280	117.879395671355
785.714285714286	0	81.4506211375328	24.6	106.050621137533	DCA	0	106.050621137533
800	0	81.0452303420905	24.6	105.64523034209	DCA	280	118.963664583726
814.285714285714	0	79.4416778129156	24.6	104.041677812916	DCA	210	123.01627667671
828.571428571429	0	79.3800742274903	24.6	103.98007422749	DCA	140	122.620322258398
842.857142857143	0	76.6022615030639	24.6	101.202261503064	DCA	210	120.176860366858
857.142857142857	0	79.4771201460858	24.6	104.077120146086	DCA	0	104.077120146086
871.428571428571	0	83.1307791136566	24.6	107.730779113657	DCA	280	121.049213355292
885.714285714286	0	79.315581994197	24.6	103.915581994197	DCA	0	103.915581994197
900	0	80.5961695652049	24.6	105.196169565205	DCA	0	105.196169565205
914.285714285714	0	81.6820897563538	24.6	106.282089756354	DCA	280	119.60052399799
928.571428571429	0	85.6771293848278	24.6	110.277129384828	DCA	70	122.592511127804
942.857142857143	0	85.6862914134814	24.6	110.286291413481	DCA	210	129.260890277276
957.142857142857	0	86.3693156446584	24.6	110.969315644658	DCA	140	129.609563675566
971.428571428571	0	83.9940055175421	24.6	108.594005517542	DCA	70	120.909387260518
985.714285714286	0	84.510759457544	24.6	109.110759457544	DCA	0	109.110759457544
1000	0	81.247032576865	24.6	105.847032576865	DCA	70	118.162414319841
0	33.3333333333333	82.2583411322483	0	82.2583411322483	DCA	70	88.7189228752247
14.2857142857143	33.3333333333333	80.7168171193313	0	80.7168171193313	DCA	70	87.1773988623077
28.5714285714286	33.3333333333333	80.8463686214954	0	80.8463686214954	DCA	70	87.3069503644717
42.8571428571429	33.3333333333333	79.8978017016707	0	79.8978017016707	DCA	280	69.7970359433065
57.1428571428571	33.3333333333333	79.2305412561072	0	79.2305412561072	DCA	280	69.129775497743
71.4285714285714	33.3333333333333	74.8821098528179	0	74.8821098528179	DCA	70	81.3426915957942
85.7142857142857	33.3333333333333	77.913877036196	0	77.913877036196	DCA	280	67.8131112778319
100	33.3333333333333	79.7405211724291	0	79.7405211724291	DCA	210	81.1507200362233
114.285714285714	33.3333333333333	79.7313259714213	0	79.7313259714213	DCA	70	86.1919077143977
128.571428571429	33.3333333333333	78.745831196797	0	78.745831196797	DCA	0	78.745831196797
142.857142857143	33.3333333333333	81.3127227977528	0	81.3127227977528	DCA	280	71.2119570393886
157.142857142857	33.3333333333333	83.6243419132769	0	83.6243419132769	DCA	70	90.0849236562533
171.428571428571	33.3333333333333	83.8219100592078	0	83.8219100592078	DCA	280	73.7211443008436
185.714285714286	33.3333333333333	81.5199742831443	0	81.5199742831443	DCA	210	82.9301731469385
200	33.3333333333333	84.8594723456351	0	84.8594723456351	DCA	140	91.7901203765429
214.285714285714	33.3333333333333	82.5874239116184	0	82.5874239116184	DCA	280	72.4866581532543
228.571428571429	33.3333333333333	87.4541674418297	0	87.4541674418297	DCA	210	88.864366305624
242.857142857143	33.3333333333333	85.3277351078979	0	85.3277351078979	DCA	70	91.7883168508743
257.142857142857	33.3333333333333	83.2614961720521	0	83.2614961720521	DCA	280	73.1607304136879
271.428571428571	33.3333333333333	79.8812770855791	0	79.8812770855791	DCA	140	86.8119251164869
285.714285714286	33.3333333333333	85.3116506602939	0	85.3116506602939	DCA	210	86.7218495240882
300	33.3333333333333	86.0303979524827	0	86.0303979524827	DCA	280	75.9296321941186
314.285714285714	33.3333333333333	85.5746587774703	0	85.5746587774703	DCA	280	75.4738930191061
328.571428571429	33.3333333333333	80.4248374287819	0	80.4248374287819	DCA	0	80.4248374287819
342.857142857143	33.3333333333333	80.5451236105063	0	80.5451236105063	DCA	70	87.0057053534826
357.142857142857	33.3333333333333	83.5296325595959	0	83.5296325595959	DCA	140	90.4602805905036
371.428571428571	33.3333333333333	80.2273729413239	0	80.2273729413239	DCA	280	70.1266071829598
385.714285714286	33.3333333333333	84.1667995688867	0	84.1667995688867	DCA	210	85.576998432681
400	33.3333333333333	78.8345057468081	0	78.8345057468081	DCA	280	68.7337399884439
414.285714285714	33.3333333333333	78.9646007182856	0	78.9646007182856	DCA	70	85.425182461262
428.571428571429	33.3333333333333	78.2924769982005	0	78.2924769982005	DCA	280	68.1917112398364
442.857142857143	33.3333333333333	76.1402024896268	0	76.1402024896268	DCA	0	76.1402024896268
457.142857142857	33.3333333333333	77.7802122368353	0	77.7802122368353	DCA	70	84.2407939798116
471.428571428571	33.3333333333333	81.8030150172411	0	81.8030150172411	DCA	0	81.8030150172411
485.714285714286	33.3333333333333	81.7998060938562	0	81.7998060938562	DCA	140	88.730454124764
500	33.3333333333333	78.5871599491219	0	78.5871599491219	DCA	70	85.0477416920982
514.285714285714	33.3333333333333	78.7121235591655	24.6	103.312123559166	DCA	0	103.312123559166
528.571428571429	33.3333333333333	80.0525922137584	24.6	104.652592213758	DCA	70	116.967973956735
542.857142857143	33.3333333333333	83.1343020939394	24.6	107.734302093939	DCA	0	107.734302093939
557.142857142857	33.3333333333333	81.5737249392567	24.6	106.173724939257	DCA	210	125.148323803051
571.428571428571	33.3333333333333	82.9752024532937	24.6	107.575202453294	DCA	210	126.549801317088
585.714285714286	33.3333333333333	83.1185759216673	24.6	107.718575921667	DCA	210	126.693174785462
600	33.3333333333333	84.0095976656062	24.6	108.609597665606	DCA	140	127.249845696514
614.285714285714	33.3333333333333	86.3511198627896	24.6	110.95111986279	DCA	210	129.925718726584
628.571428571429	33.3333333333333	85.7402691451655	24.6	110.340269145165	DCA	280	123.658703386801
642.857142857143	33.3333333333333	85.2422254776549	24.6	109.842225477655	DCA	280	123.160659719291
657.142857142857	33.3333333333333	82.0097503419855	24.6	106.609750341985	DCA	70	118.925132084962
671.428571428571	33.3333333333333	81.457913678147	24.6	106.057913678147	DCA	280	119.376347919783
685.714285714286	33.3333333333333	77.6709708356525	24.6	102.270970835653	DCA	210	121.245569699447
700	33.3333333333333	75.045756912319	24.6	99.645756912319	DCA	140	118.286004943227
714.285714285714	33.3333333333333	75.8670798191535	24.6	100.467079819153	DCA	140	119.107327850061
728.571428571429	33.3333333333333	79.6445656263054	24.6	104.244565626305	DCA	70	116.559947369282
742.857142857143	33.3333333333333	79.0256852505398	24.6	103.62568525054	DCA	0	103.62568525054
757.142857142857	33.3333333333333	77.0378796630659	24.6	101.637879663066	DCA	210	120.61247852686
771.428571428571	33.3333333333333	76.2923206107903	24.6	100.89232061079	DCA	0	100.89232061079
785.714285714286	33.3333333333333	74.8525041795588	24.6	99.4525041795588	DCA	140	118.092752210467
800	33.3333333333333	79.4833145933369	24.6	104.083314593337	DCA	0	104.083314593337
814.285714285714	33.3333333333333	78.772160900799	24.6	103.372160900799	DCA	70	115.687542643775
