x	y	variable1	Zona	ErrorConEfecto	Disenio	AsigTrat	MiRto
0	0	80.9657729184368	0	80.9657729184368	DCA	140	92.9890250164074
14.2857142857143	0	80.1435721233935	0	80.1435721233935	DCA	0	80.1435721233935
28.5714285714286	0	79.0052755411954	0	79.0052755411954	DCA	210	92.2518213532597
42.8571428571429	0	79.895656820306	0	79.895656820306	DCA	210	93.1422026323703
57.1428571428571	0	75.863870896515	0	75.863870896515	DCA	70	83.4716077237975
71.4285714285714	0	77.7744218128851	0	77.7744218128851	DCA	210	91.0209676249494
85.7142857142857	0	76.2548983545386	0	76.2548983545386	DCA	0	76.2548983545386
100	0	75.9159867776522	0	75.9159867776522	DCA	0	75.9159867776522
114.285714285714	0	80.6975063104256	0	80.6975063104256	DCA	0	80.6975063104256
128.571428571429	0	81.8639181387205	0	81.8639181387205	DCA	0	81.8639181387205
142.857142857143	0	82.0600572937032	0	82.0600572937032	DCA	280	93.3376752632669
157.142857142857	0	83.3072013193373	0	83.3072013193373	DCA	210	96.5537471314016
171.428571428571	0	85.8377541531374	0	85.8377541531374	DCA	0	85.8377541531374
185.714285714286	0	86.3913456479614	0	86.3913456479614	DCA	140	98.414597745932
200	0	81.4470722486835	0	81.4470722486835	DCA	70	89.054809075966
214.285714285714	0	81.9584329438465	0	81.9584329438465	DCA	280	93.2360509134103
228.571428571429	0	84.5369210160086	0	84.5369210160086	DCA	280	95.8145389855723
242.857142857143	0	83.6388321517729	0	83.6388321517729	DCA	70	91.2465689790554
257.142857142857	0	80.9707439930284	0	80.9707439930284	DCA	70	88.5784808203109
271.428571428571	0	77.7557333985105	0	77.7557333985105	DCA	210	91.0022792105748
285.714285714286	0	82.3202140780494	0	82.3202140780494	DCA	140	94.34346617602
300	0	81.1235916289955	0	81.1235916289955	DCA	280	92.4012095985592
314.285714285714	0	85.0308627223553	0	85.0308627223553	DCA	0	85.0308627223553
328.571428571429	0	83.0430543841078	0	83.0430543841078	DCA	0	83.0430543841078
342.857142857143	0	81.4313296066789	0	81.4313296066789	DCA	0	81.4313296066789
357.142857142857	0	84.424692139201	0	84.424692139201	DCA	0	84.424692139201
371.428571428571	0	81.9782519585783	0	81.9782519585783	DCA	140	94.0015040565489
385.714285714286	0	81.3991069383324	0	81.3991069383324	DCA	140	93.422359036303
400	0	78.2180636178255	0	78.2180636178255	DCA	210	91.4646094298898
414.285714285714	0	77.1467760360466	0	77.1467760360466	DCA	70	84.7545128633291
428.571428571429	0	80.5129978936427	0	80.5129978936427	DCA	280	91.7906158632064
442.857142857143	0	78.7111678236648	0	78.7111678236648	DCA	140	90.7344199216353
457.142857142857	0	79.3858487045828	0	79.3858487045828	DCA	280	90.6634666741466
471.428571428571	0	82.0225808103488	0	82.0225808103488	DCA	140	94.0458329083194
485.714285714286	0	77.60506818697	0	77.60506818697	DCA	140	89.6283202849406
500	0	80.7481919744293	0	80.7481919744293	DCA	0	80.7481919744293
514.285714285714	0	86.013013348758	24.6	110.613013348758	DCA	0	110.613013348758
528.571428571429	0	83.4182668844378	24.6	108.018266884438	DCA	210	138.829212696502
542.857142857143	0	79.4259295544269	24.6	104.025929554427	DCA	140	127.758781652398
557.142857142857	0	87.7614543882741	24.6	112.361454388274	DCA	210	143.172400200338
571.428571428571	0	85.4431153074272	24.6	110.043115307427	DCA	0	110.043115307427
585.714285714286	0	83.4077614968583	24.6	108.007761496858	DCA	0	108.007761496858
600	0	85.0584689552471	24.6	109.658468955247	DCA	70	123.12100578253
614.285714285714	0	81.4330380084438	24.6	106.033038008444	DCA	280	140.729855978007
628.571428571429	0	79.3642865324039	24.6	103.964286532404	DCA	70	117.426823359686
642.857142857143	0	77.5004678701985	24.6	102.100467870198	DCA	280	136.797285839762
657.142857142857	0	78.9042025716355	24.6	103.504202571635	DCA	140	127.237054669606
671.428571428571	0	81.2636124395185	24.6	105.863612439518	DCA	210	136.674558251583
685.714285714286	0	82.6542839981019	24.6	107.254283998102	DCA	210	138.065229810166
700	0	77.6759872487	24.6	102.2759872487	DCA	280	136.972805218264
714.285714285714	0	78.4333212229972	24.6	103.033321222997	DCA	280	137.730139192561
728.571428571429	0	83.1568968295881	24.6	107.756896829588	DCA	210	138.567842641652
742.857142857143	0	85.8287342823287	24.6	110.428734282329	DCA	140	134.161586380299
757.142857142857	0	84.2983110178737	24.6	108.898311017874	DCA	70	122.360847845156
771.428571428571	0	82.3516072388451	24.6	106.951607238845	DCA	0	106.951607238845
785.714285714286	0	79.6655793183913	24.6	104.265579318391	DCA	140	127.998431416362
800	0	78.1366544869935	24.6	102.736654486993	DCA	140	126.469506584964
814.285714285714	0	77.2470343123085	24.6	101.847034312309	DCA	70	115.309571139591
828.571428571429	0	79.0048769028365	24.6	103.604876902836	DCA	0	103.604876902836
842.857142857143	0	76.5508726980877	24.6	101.150872698088	DCA	70	114.61340952537
857.142857142857	0	76.2742335651174	24.6	100.874233565117	DCA	0	100.874233565117
871.428571428571	0	73.4353102545081	24.6	98.0353102545081	DCA	140	121.768162352479
885.714285714286	0	77.8568973586166	24.6	102.456897358617	DCA	70	115.919434185899
