x	y	variable1	Zona	ErrorConEfecto	Disenio	AsigTrat	MiRto
0	0	77.0465564983368	0	77.0465564983368	DCA	280	88.3566098663473
14.2857142857143	0	79.9379584528282	0	79.9379584528282	DCA	70	86.8406981490108
28.5714285714286	0	79.373952969279	0	79.373952969279	DCA	210	91.9317193494669
42.8571428571429	0	76.2223924615501	0	76.2223924615501	DCA	210	88.780158841738
57.1428571428571	0	79.5191865574182	0	79.5191865574182	DCA	140	90.6078483803301
71.4285714285714	0	77.1388397143725	0	77.1388397143725	DCA	70	84.0415794105551
85.7142857142857	0	80.5767401873718	0	80.5767401873718	DCA	70	87.4794798835544
100	0	82.1147471495468	0	82.1147471495468	DCA	280	93.4248005175573
114.285714285714	0	80.1326472393978	0	80.1326472393978	DCA	280	91.4427006074083
128.571428571429	0	76.4074714470038	0	76.4074714470038	DCA	280	87.7175248150143
142.857142857143	0	80.0310555639613	0	80.0310555639613	DCA	0	80.0310555639613
157.142857142857	0	81.5722548931599	0	81.5722548931599	DCA	210	94.1300212733478
171.428571428571	0	80.7224463606616	0	80.7224463606616	DCA	70	87.6251860568442
185.714285714286	0	80.1536316455283	0	80.1536316455283	DCA	140	91.2422934684403
200	0	81.150819514873	0	81.150819514873	DCA	280	92.4608728828835
214.285714285714	0	85.6680145538147	0	85.6680145538147	DCA	0	85.6680145538147
228.571428571429	0	84.3232234461305	0	84.3232234461305	DCA	0	84.3232234461305
242.857142857143	0	81.7705850673462	0	81.7705850673462	DCA	210	94.3283514475341
257.142857142857	0	78.9238217613322	0	78.9238217613322	DCA	0	78.9238217613322
271.428571428571	0	81.5275518096473	0	81.5275518096473	DCA	70	88.43029150583
285.714285714286	0	74.9876000500337	0	74.9876000500337	DCA	280	86.2976534180441
300	0	76.6142082284017	0	76.6142082284017	DCA	70	83.5169479245844
314.285714285714	0	78.529617452466	0	78.529617452466	DCA	210	91.0873838326539
328.571428571429	0	80.6841972587551	0	80.6841972587551	DCA	210	93.241963638943
342.857142857143	0	77.8426836356119	0	77.8426836356119	DCA	0	77.8426836356119
357.142857142857	0	76.2275907244436	0	76.2275907244436	DCA	280	87.5376440924541
371.428571428571	0	77.1931810953607	0	77.1931810953607	DCA	280	88.5032344633712
385.714285714286	0	78.8457331031503	0	78.8457331031503	DCA	70	85.7484727993329
400	0	81.103451968719	0	81.103451968719	DCA	0	81.103451968719
414.285714285714	0	80.1397787031448	0	80.1397787031448	DCA	0	80.1397787031448
428.571428571429	0	80.2062276075115	0	80.2062276075115	DCA	140	91.2948894304235
442.857142857143	0	79.7663629084762	0	79.7663629084762	DCA	210	92.3241292886641
