x	y	variable1	Zona	ErrorConEfecto	Disenio	AsigTrat	MiRto
0	0	76.2258117625884	0	76.2258117625884	DCA	140	82.5636529136401
14.2857142857143	0	75.4366043573228	0	75.4366043573228	DCA	0	75.4366043573228
28.5714285714286	0	79.5665144472159	0	79.5665144472159	DCA	280	72.8418825416492
42.8571428571429	0	78.3329434528331	0	78.3329434528331	DCA	210	80.5645873515344
57.1428571428571	0	77.0699457691381	0	77.0699457691381	DCA	140	83.4077869201899
71.4285714285714	0	80.1685332213263	0	80.1685332213263	DCA	280	73.4439013157596
85.7142857142857	0	78.0691720463926	0	78.0691720463926	DCA	70	83.6631318978772
100	0	80.6959351525061	0	80.6959351525061	DCA	140	87.0337763035578
114.285714285714	0	79.0487597858019	0	79.0487597858019	DCA	280	72.3241278802352
128.571428571429	0	82.6651576950535	0	82.6651576950535	DCA	210	84.8968015937548
142.857142857143	0	82.6175318229037	0	82.6175318229037	DCA	70	88.2114916743883
157.142857142857	0	86.2963738829184	0	86.2963738829184	DCA	0	86.2963738829184
171.428571428571	0	87.3071700858488	0	87.3071700858488	DCA	70	92.9011299373334
185.714285714286	0	85.353200270131	0	85.353200270131	DCA	210	87.5848441688323
200	0	84.2975953017129	0	84.2975953017129	DCA	0	84.2975953017129
214.285714285714	0	82.6370846092753	0	82.6370846092753	DCA	210	84.8687285079766
228.571428571429	0	80.7160781641974	0	80.7160781641974	DCA	280	73.9914462586307
242.857142857143	0	80.5812903252702	0	80.5812903252702	DCA	0	80.5812903252702
257.142857142857	0	82.2145550300812	0	82.2145550300812	DCA	0	82.2145550300812
271.428571428571	0	84.4464039066991	0	84.4464039066991	DCA	140	90.7842450577509
285.714285714286	0	82.1495422867031	0	82.1495422867031	DCA	70	87.7435021381878
300	0	85.3131096393258	0	85.3131096393258	DCA	280	78.5884777337591
314.285714285714	0	83.4136903387897	0	83.4136903387897	DCA	280	76.689058433223
328.571428571429	0	78.703157023558	0	78.703157023558	DCA	140	85.0409981746097
342.857142857143	0	78.1722021161845	0	78.1722021161845	DCA	0	78.1722021161845
357.142857142857	0	77.7730165728077	0	77.7730165728077	DCA	280	71.048384667241
371.428571428571	0	77.7375629583178	0	77.7375629583178	DCA	70	83.3315228098024
385.714285714286	0	80.3012207412011	0	80.3012207412011	DCA	70	85.8951805926857
400	0	80.542229196803	0	80.542229196803	DCA	140	86.8800703478548
