x	y	variable1	Zona	ErrorConEfecto	Disenio	AsigTrat	MiRto
0	0	79.0633751398067	0	79.0633751398067	DCA	70	85.9820744992114
14.2857142857143	0	78.0134045329543	0	78.0134045329543	DCA	280	88.5109155250116
28.5714285714286	0	77.5966499328946	0	77.5966499328946	DCA	280	88.0941609249519
42.8571428571429	0	78.472123243972	0	78.472123243972	DCA	70	85.3908226033767
57.1428571428571	0	77.6348009039788	0	77.6348009039788	DCA	70	84.5535002633835
71.4285714285714	0	77.349102858847	0	77.349102858847	DCA	0	77.349102858847
85.7142857142857	0	75.6568037550193	0	75.6568037550193	DCA	280	86.1543147470765
100	0	77.7798261499623	0	77.7798261499623	DCA	280	88.2773371420196
114.285714285714	0	73.2550970708149	0	73.2550970708149	DCA	140	84.2296147153639
128.571428571429	0	75.4906659633174	0	75.4906659633174	DCA	140	86.4651836078664
142.857142857143	0	76.7380141866516	0	76.7380141866516	DCA	0	76.7380141866516
157.142857142857	0	76.2574662167267	0	76.2574662167267	DCA	280	86.7549772087839
171.428571428571	0	76.7429794196947	0	76.7429794196947	DCA	70	83.6616787790994
185.714285714286	0	77.9386235122545	0	77.9386235122545	DCA	0	77.9386235122545
200	0	79.3464160332659	0	79.3464160332659	DCA	0	79.3464160332659
214.285714285714	0	78.8719198650302	0	78.8719198650302	DCA	70	85.7906192244349
228.571428571429	0	77.3658677924842	0	77.3658677924842	DCA	210	89.5333226479175
242.857142857143	0	76.3873029697347	0	76.3873029697347	DCA	70	83.3060023291394
257.142857142857	0	77.2817508183103	0	77.2817508183103	DCA	70	84.2004501777149
271.428571428571	0	77.838587113706	0	77.838587113706	DCA	140	88.8131047582551
285.714285714286	0	79.5262233446015	0	79.5262233446015	DCA	70	86.4449227040062
300	0	80.6335077627396	0	80.6335077627396	DCA	210	92.8009626181728
314.285714285714	0	81.7935278317388	0	81.7935278317388	DCA	70	88.7122271911435
328.571428571429	0	82.6063908537654	0	82.6063908537654	DCA	210	94.7738457091987
342.857142857143	0	80.9363931058408	0	80.9363931058408	DCA	70	87.8550924652454
357.142857142857	0	84.1291059083984	0	84.1291059083984	DCA	140	95.1036235529475
