x	y	variable1	Zona	ErrorConEfecto	Disenio	Bloque	AsigTrat	MiRto
0	666.666666666667	76.1602906162227	0	76.1602906162227	DBCA	1_1	70	81.4041518473492
0	700	76.7345623609957	0	76.7345623609957	DBCA	1_1	210	77.4266664592477
0	733.333333333333	80.9508356260735	0	80.9508356260735	DBCA	1_1	140	86.425398223284
0	766.666666666667	75.146938554788	0	75.146938554788	DBCA	1_1	280	66.0434242890391
0	800	78.7052342386229	0	78.7052342386229	DBCA	1_1	0	78.7052342386229
0	833.333333333333	78.0454676967659	0	78.0454676967659	DBCA	1_2	140	83.5200302939764
0	866.666666666667	70.9185695873875	0	70.9185695873875	DBCA	1_2	280	61.8150553216386
0	900	75.6190372438995	0	75.6190372438995	DBCA	1_2	0	75.6190372438995
0	933.333333333333	78.0428432305944	0	78.0428432305944	DBCA	1_2	70	83.2867044617209
0	966.666666666667	75.9944767897472	0	75.9944767897472	DBCA	1_2	210	76.6865808879992
128.571428571429	666.666666666667	83.6917534296224	0	83.6917534296224	DBCA	10_1	140	89.1663160268329
128.571428571429	700	81.5971078321201	0	81.5971078321201	DBCA	10_1	210	82.2892119303721
128.571428571429	733.333333333333	78.8115302463058	0	78.8115302463058	DBCA	10_1	280	69.708015980557
128.571428571429	766.666666666667	82.2802722841354	0	82.2802722841354	DBCA	10_1	0	82.2802722841354
128.571428571429	800	81.6144566626412	0	81.6144566626412	DBCA	10_1	70	86.8583178937677
128.571428571429	833.333333333333	79.5770332202877	0	79.5770332202877	DBCA	10_2	0	79.5770332202877
128.571428571429	866.666666666667	81.304022407431	0	81.304022407431	DBCA	10_2	70	86.5478836385575
128.571428571429	900	84.3118663033986	0	84.3118663033986	DBCA	10_2	210	85.0039704016507
128.571428571429	933.333333333333	83.0541924274357	0	83.0541924274357	DBCA	10_2	140	88.5287550246461
128.571428571429	966.666666666667	81.754808474071	0	81.754808474071	DBCA	10_2	280	72.6512942083221
142.857142857143	666.666666666667	84.9221449533623	0	84.9221449533623	DBCA	11_1	140	90.3967075505728
142.857142857143	700	82.460124401216	0	82.460124401216	DBCA	11_1	70	87.7039856323424
142.857142857143	733.333333333333	81.492822892181	0	81.492822892181	DBCA	11_1	280	72.3893086264322
142.857142857143	766.666666666667	79.2878536256235	0	79.2878536256235	DBCA	11_1	0	79.2878536256235
142.857142857143	800	80.6757534574014	0	80.6757534574014	DBCA	11_1	210	81.3678575556535
142.857142857143	833.333333333333	78.7027527448293	0	78.7027527448293	DBCA	11_2	70	83.9466139759558
142.857142857143	866.666666666667	80.1180376091644	0	80.1180376091644	DBCA	11_2	140	85.5926002063749
142.857142857143	900	84.5177337219812	0	84.5177337219812	DBCA	11_2	210	85.2098378202332
142.857142857143	933.333333333333	80.39965094811	0	80.39965094811	DBCA	11_2	0	80.39965094811
142.857142857143	966.666666666667	79.9172646626523	0	79.9172646626523	DBCA	11_2	280	70.8137503969034
157.142857142857	666.666666666667	81.6198839249811	0	81.6198839249811	DBCA	12_1	210	82.3119880232331
157.142857142857	700	83.2107580190567	0	83.2107580190567	DBCA	12_1	0	83.2107580190567
157.142857142857	733.333333333333	82.4826012577727	0	82.4826012577727	DBCA	12_1	280	73.3790869920238
157.142857142857	766.666666666667	82.8165068851155	0	82.8165068851155	DBCA	12_1	70	88.060368116242
157.142857142857	800	81.338632313652	0	81.338632313652	DBCA	12_1	140	86.8131949108625
157.142857142857	833.333333333333	77.45756568291	0	77.45756568291	DBCA	12_2	140	82.9321282801205
157.142857142857	866.666666666667	82.1388624112598	0	82.1388624112598	DBCA	12_2	280	73.0353481455109
157.142857142857	900	80.4283363393838	0	80.4283363393838	DBCA	12_2	210	81.1204404376359
157.142857142857	933.333333333333	80.3848207309244	0	80.3848207309244	DBCA	12_2	0	80.3848207309244
157.142857142857	966.666666666667	79.9042176282212	0	79.9042176282212	DBCA	12_2	70	85.1480788593477
171.428571428571	666.666666666667	82.2101358414122	0	82.2101358414122	DBCA	13_1	280	73.1066215756634
171.428571428571	700	85.7765650824689	0	85.7765650824689	DBCA	13_1	210	86.468669180721
171.428571428571	733.333333333333	81.9464965027975	0	81.9464965027975	DBCA	13_1	70	87.190357733924
171.428571428571	766.666666666667	79.0917165864447	0	79.0917165864447	DBCA	13_1	0	79.0917165864447
171.428571428571	800	78.0279513937372	0	78.0279513937372	DBCA	13_1	140	83.5025139909477
171.428571428571	833.333333333333	79.6451511024922	0	79.6451511024922	DBCA	13_2	280	70.5416368367433
171.428571428571	866.666666666667	80.6534612222708	0	80.6534612222708	DBCA	13_2	70	85.8973224533972
171.428571428571	900	83.5885473271263	0	83.5885473271263	DBCA	13_2	140	89.0631099243368
171.428571428571	933.333333333333	79.7288847024581	0	79.7288847024581	DBCA	13_2	0	79.7288847024581
171.428571428571	966.666666666667	82.0762265659925	0	82.0762265659925	DBCA	13_2	210	82.7683306642446
185.714285714286	666.666666666667	82.764658298506	0	82.764658298506	DBCA	14_1	70	88.0085195296324
185.714285714286	700	83.6290690417474	0	83.6290690417474	DBCA	14_1	280	74.5255547759985
185.714285714286	733.333333333333	84.2860590286818	0	84.2860590286818	DBCA	14_1	0	84.2860590286818
185.714285714286	766.666666666667	77.8371212841624	0	77.8371212841624	DBCA	14_1	140	83.3116838813729
185.714285714286	800	77.270320734983	0	77.270320734983	DBCA	14_1	210	77.962424833235
185.714285714286	833.333333333333	82.1331400488017	0	82.1331400488017	DBCA	14_2	280	73.0296257830528
185.714285714286	866.666666666667	81.3780000313447	0	81.3780000313447	DBCA	14_2	210	82.0701041295967
185.714285714286	900	86.4057475355558	0	86.4057475355558	DBCA	14_2	0	86.4057475355558
185.714285714286	933.333333333333	84.706533082167	0	84.706533082167	DBCA	14_2	70	89.9503943132935
185.714285714286	966.666666666667	78.6312296819237	0	78.6312296819237	DBCA	14_2	140	84.1057922791342
200	666.666666666667	81.3679389736087	0	81.3679389736087	DBCA	15_1	0	81.3679389736087
200	700	83.2441066834292	0	83.2441066834292	DBCA	15_1	210	83.9362107816812
200	733.333333333333	83.3391639298372	0	83.3391639298372	DBCA	15_1	140	88.8137265270477
200	766.666666666667	78.6313061710368	0	78.6313061710368	DBCA	15_1	280	69.5277919052879
200	800	72.3021240380159	0	72.3021240380159	DBCA	15_1	70	77.5459852691424
200	833.333333333333	82.0845070081308	0	82.0845070081308	DBCA	15_2	70	87.3283682392572
200	866.666666666667	80.637305464794	0	80.637305464794	DBCA	15_2	210	81.3294095630461
200	900	85.3948489492325	0	85.3948489492325	DBCA	15_2	140	90.8694115464429
200	933.333333333333	87.2062204662061	0	87.2062204662061	DBCA	15_2	280	78.1027062004572
200	966.666666666667	84.1909009590353	0	84.1909009590353	DBCA	15_2	0	84.1909009590353
214.285714285714	666.666666666667	79.6552140859178	0	79.6552140859178	DBCA	16_1	70	84.8990753170443
214.285714285714	700	81.2930934417696	0	81.2930934417696	DBCA	16_1	140	86.7676560389801
214.285714285714	733.333333333333	81.0781213857773	0	81.0781213857773	DBCA	16_1	0	81.0781213857773
214.285714285714	766.666666666667	78.9139557931099	0	78.9139557931099	DBCA	16_1	280	69.810441527361
214.285714285714	800	75.6320277842615	0	75.6320277842615	DBCA	16_1	210	76.3241318825136
214.285714285714	833.333333333333	81.9522896754108	0	81.9522896754108	DBCA	16_2	140	87.4268522726213
214.285714285714	866.666666666667	78.5860717204972	0	78.5860717204972	DBCA	16_2	70	83.8299329516236
214.285714285714	900	84.832382092748	0	84.832382092748	DBCA	16_2	210	85.5244861910001
214.285714285714	933.333333333333	84.3092546412181	0	84.3092546412181	DBCA	16_2	280	75.2057403754693
214.285714285714	966.666666666667	84.8391339570215	0	84.8391339570215	DBCA	16_2	0	84.8391339570215
228.571428571429	666.666666666667	78.9629757921718	0	78.9629757921718	DBCA	17_1	140	84.4375383893823
228.571428571429	700	84.0610550189109	0	84.0610550189109	DBCA	17_1	70	89.3049162500374
228.571428571429	733.333333333333	82.4098764882723	0	82.4098764882723	DBCA	17_1	210	83.1019805865244
228.571428571429	766.666666666667	80.6861459285318	0	80.6861459285318	DBCA	17_1	280	71.5826316627829
228.571428571429	800	78.5463166931144	0	78.5463166931144	DBCA	17_1	0	78.5463166931144
228.571428571429	833.333333333333	80.595457246899	0	80.595457246899	DBCA	17_2	280	71.4919429811501
228.571428571429	866.666666666667	81.1156940270399	0	81.1156940270399	DBCA	17_2	140	86.5902566242504
228.571428571429	900	82.3049794971127	0	82.3049794971127	DBCA	17_2	210	82.9970835953647
228.571428571429	933.333333333333	83.1037500371213	0	83.1037500371213	DBCA	17_2	70	88.3476112682478
228.571428571429	966.666666666667	85.2628006519158	0	85.2628006519158	DBCA	17_2	0	85.2628006519158
242.857142857143	666.666666666667	81.6006344204679	0	81.6006344204679	DBCA	18_1	70	86.8444956515944
242.857142857143	700	77.2495531064996	0	77.2495531064996	DBCA	18_1	280	68.1460388407508
242.857142857143	733.333333333333	77.1980634267831	0	77.1980634267831	DBCA	18_1	0	77.1980634267831
242.857142857143	766.666666666667	81.5613373568169	0	81.5613373568169	DBCA	18_1	210	82.253441455069
