x	y	variable1	Zona	ErrorConEfecto	Disenio	Bloque	AsigTrat	MiRto
0	666.666666666667	79.4604562092648	0	79.4604562092648	DBCA	1_1	70	84.5264148481922
0	700	80.4667021275586	0	80.4667021275586	DBCA	1_1	0	80.4667021275586
0	733.333333333333	79.7597916599885	0	79.7597916599885	DBCA	1_1	210	80.1717161304104
0	766.666666666667	80.6639875978977	0	80.6639875978977	DBCA	1_1	280	71.3559192608867
0	800	74.814774481148	0	74.814774481148	DBCA	1_1	140	80.0180412768827
0	833.333333333333	74.4366028270307	0	74.4366028270307	DBCA	1_2	210	74.8485272974526
0	866.666666666667	75.538268190305	0	75.538268190305	DBCA	1_2	140	80.7415349860397
0	900	76.5176304536509	0	76.5176304536509	DBCA	1_2	70	81.5835890925783
0	933.333333333333	78.5811894931726	0	78.5811894931726	DBCA	1_2	280	69.2731211561617
0	966.666666666667	80.3148506691557	0	80.3148506691557	DBCA	1_2	0	80.3148506691557
128.571428571429	666.666666666667	80.7184006929191	0	80.7184006929191	DBCA	10_1	140	85.9216674886538
128.571428571429	700	77.7968870005621	0	77.7968870005621	DBCA	10_1	0	77.7968870005621
128.571428571429	733.333333333333	79.8198676553632	0	79.8198676553632	DBCA	10_1	280	70.5117993183522
128.571428571429	766.666666666667	81.6617713158263	0	81.6617713158263	DBCA	10_1	70	86.7277299547537
128.571428571429	800	76.7314652574622	0	76.7314652574622	DBCA	10_1	210	77.1433897278841
128.571428571429	833.333333333333	83.0011552443483	0	83.0011552443483	DBCA	10_2	210	83.4130797147702
128.571428571429	866.666666666667	77.4084328272524	0	77.4084328272524	DBCA	10_2	70	82.4743914661798
128.571428571429	900	80.3408509217203	0	80.3408509217203	DBCA	10_2	280	71.0327825847094
128.571428571429	933.333333333333	80.1805196068233	0	80.1805196068233	DBCA	10_2	140	85.383786402558
128.571428571429	966.666666666667	82.782083247067	0	82.782083247067	DBCA	10_2	0	82.782083247067
142.857142857143	666.666666666667	81.6990975200929	0	81.6990975200929	DBCA	11_1	70	86.7650561590202
142.857142857143	700	78.6662949695845	0	78.6662949695845	DBCA	11_1	280	69.3582266325735
142.857142857143	733.333333333333	75.9495250356707	0	75.9495250356707	DBCA	11_1	210	76.3614495060926
142.857142857143	766.666666666667	81.8978751720358	0	81.8978751720358	DBCA	11_1	0	81.8978751720358
142.857142857143	800	76.4907433861526	0	76.4907433861526	DBCA	11_1	140	81.6940101818873
142.857142857143	833.333333333333	80.3987052713274	0	80.3987052713274	DBCA	11_2	70	85.4646639102547
142.857142857143	866.666666666667	80.3156004562999	0	80.3156004562999	DBCA	11_2	280	71.0075321192889
142.857142857143	900	80.1980167466337	0	80.1980167466337	DBCA	11_2	140	85.4012835423684
142.857142857143	933.333333333333	81.8218916063257	0	81.8218916063257	DBCA	11_2	0	81.8218916063257
142.857142857143	966.666666666667	79.790607154228	0	79.790607154228	DBCA	11_2	210	80.2025316246499
157.142857142857	666.666666666667	79.5497425042509	0	79.5497425042509	DBCA	12_1	280	70.2416741672399
157.142857142857	700	80.5744060991528	0	80.5744060991528	DBCA	12_1	210	80.9863305695747
157.142857142857	733.333333333333	77.3758549745611	0	77.3758549745611	DBCA	12_1	70	82.4418136134885
157.142857142857	766.666666666667	80.1083074160321	0	80.1083074160321	DBCA	12_1	0	80.1083074160321
157.142857142857	800	79.2114770303453	0	79.2114770303453	DBCA	12_1	140	84.41474382608
157.142857142857	833.333333333333	82.0013912219891	0	82.0013912219891	DBCA	12_2	70	87.0673498609164
157.142857142857	866.666666666667	79.6484919285695	0	79.6484919285695	DBCA	12_2	0	79.6484919285695
157.142857142857	900	79.0392612347458	0	79.0392612347458	DBCA	12_2	210	79.4511857051677
157.142857142857	933.333333333333	83.2369157070803	0	83.2369157070803	DBCA	12_2	280	73.9288473700693
157.142857142857	966.666666666667	81.0865510037971	0	81.0865510037971	DBCA	12_2	140	86.2898177995318
171.428571428571	666.666666666667	84.5472038823463	0	84.5472038823463	DBCA	13_1	70	89.6131625212737
171.428571428571	700	79.9850988721831	0	79.9850988721831	DBCA	13_1	140	85.1883656679178
171.428571428571	733.333333333333	79.1920051759463	0	79.1920051759463	DBCA	13_1	210	79.6039296463682
171.428571428571	766.666666666667	82.9168658429784	0	82.9168658429784	DBCA	13_1	280	73.6087975059674
171.428571428571	800	78.316518611208	0	78.316518611208	DBCA	13_1	0	78.316518611208
171.428571428571	833.333333333333	81.0359250572371	0	81.0359250572371	DBCA	13_2	0	81.0359250572371
171.428571428571	866.666666666667	77.0573802611333	0	77.0573802611333	DBCA	13_2	70	82.1233389000607
171.428571428571	900	81.6894156409837	0	81.6894156409837	DBCA	13_2	210	82.1013401114056
171.428571428571	933.333333333333	79.9898593123385	0	79.9898593123385	DBCA	13_2	140	85.1931261080732
171.428571428571	966.666666666667	80.9351715965266	0	80.9351715965266	DBCA	13_2	280	71.6271032595156
185.714285714286	666.666666666667	85.0406742863064	0	85.0406742863064	DBCA	14_1	280	75.7326059492954
185.714285714286	700	81.5029623812266	0	81.5029623812266	DBCA	14_1	0	81.5029623812266
185.714285714286	733.333333333333	77.8327617781269	0	77.8327617781269	DBCA	14_1	140	83.0360285738616
